iso3c,year,degree,strength,eigen,betweenness,closeness,local_clustering,network_density,network_clustering,network_components
CHN,2009,0.06060606060606061,3.6527212697221305,0.10580946887352927,0.008451865594722737,0.12965747618613876,0.7333333333333333,0.0707070707070707,0.5610075480075479,1
CMR,2009,0.050505050505050504,2.9681373755593756,0.31479777737697445,8.245722531436817e-4,0.1001793482241475,0.5,0.0707070707070707,0.5610075480075479,1
COL,2009,0.06060606060606061,3.4811550192913936,0.05779820272830946,0.01030715316429602,0.12588798961060413,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
CRI,2009,0.06060606060606061,3.211202519035419,0.03744494429683475,4.1228612657184083e-4,0.1185290737154832,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
CYP,2009,0.09090909090909091,3.788834324479706,0.028572348124169745,0.2733457019171305,0.14210843334561657,0.3333333333333333,0.0707070707070707,0.5610075480075479,1
CZE,2009,0.08080808080808081,3.691832804042481,2.519669503958884e-4,0.03463203463203463,0.10648325886581632,0.42857142857142855,0.0707070707070707,0.5610075480075479,1
DEU,2009,0.06060606060606061,2.596993451037527,3.217027523746653e-5,0.008864151721294579,0.08997319766883773,0.6,0.0707070707070707,0.5610075480075479,1
DNK,2009,0.09090909090909091,4.194635358992738,2.4613274002952065e-5,0.001443001443001443,0.0849925192420192,0.5277777777777778,0.0707070707070707,0.5610075480075479,1
DOM,2009,0.12121212121212122,7.601543113905497,0.2005665914189215,0.13234384662956092,0.13772039672481093,0.4090909090909091,0.0707070707070707,0.5610075480075479,1
DZA,2009,0.0707070707070707,4.146897217705797,0.13105163297774483,0.037311894454751596,0.12718095004708596,0.4285714285714286,0.0707070707070707,0.5610075480075479,1
ECU,2009,0.13131313131313133,7.885146447235195,0.18538801988161854,0.11461554318697176,0.1372876134345495,0.32051282051282054,0.0707070707070707,0.5610075480075479,1
EGY,2009,0.0707070707070707,4.485795765868322,0.17134790303621852,0.11894454751597609,0.12847219382264888,0.38095238095238093,0.0707070707070707,0.5610075480075479,1
ESP,2009,0.08080808080808081,3.8207700806021627,7.205145775154131e-4,0.012987012987012988,0.12012042737644898,0.5357142857142857,0.0707070707070707,0.5610075480075479,1
EST,2009,0.09090909090909091,4.633556251358301,6.99412672571435e-4,0.07792207792207792,0.12339659758422714,0.4722222222222222,0.0707070707070707,0.5610075480075479,1
ETH,2009,0.050505050505050504,3.5567875623343266,0.41926746927983793,8.245722531436817e-4,0.09756052329128008,0.7,0.0707070707070707,0.5610075480075479,1
FIN,2009,0.06060606060606061,2.8148975280075024,2.0293934582071485e-5,0.003916718202432488,0.08473839336486999,0.6,0.0707070707070707,0.5610075480075479,1
FRA,2009,0.06060606060606061,2.685439922697776,3.7981474665201365e-5,0.017934446505875078,0.09362375460235123,0.4666666666666667,0.0707070707070707,0.5610075480075479,1
GBR,2009,0.06060606060606061,3.229943178147618,5.230102100732934e-5,0.03153988868274583,0.09797990579162005,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
GEO,2009,0.050505050505050504,1.999429863979676,0.0022435909957922973,0.04081632653061224,0.1125718452113727,0.4,0.0707070707070707,0.5610075480075479,1
GHA,2009,0.10101010101010101,6.9986158483345875,0.8146499294968043,0.04968047825190682,0.10620189394963209,0.35555555555555557,0.0707070707070707,0.5610075480075479,1
GRC,2009,0.050505050505050504,1.885186119107297,3.6370750847039616e-4,0,0.10134056122895646,0.8,0.0707070707070707,0.5610075480075479,1
GTM,2009,0.08080808080808081,4.698102377702073,0.17248165659363504,0.0313337456194599,0.11645093144851076,0.35714285714285715,0.0707070707070707,0.5610075480075479,1
HRV,2009,0.10101010101010101,5.021496692664464,7.82549554751408e-4,0.10183467326324469,0.12539414908400348,0.37777777777777777,0.0707070707070707,0.5610075480075479,1
HUN,2009,0.1111111111111111,5.758780153019489,5.049650810031715e-4,0.03813646670789528,0.11359372358777327,0.4909090909090909,0.0707070707070707,0.5610075480075479,1
IDN,2009,0.06060606060606061,4.369240826414089,0.5511937760643209,6.184291898577613e-4,0.0942304641651868,0.8,0.0707070707070707,0.5610075480075479,1
IND,2009,0.06060606060606061,3.79057470710066,0.45497629156703784,0.00515357658214801,0.10289708241608986,0.5333333333333333,0.0707070707070707,0.5610075480075479,1
IRL,2009,0.08080808080808081,3.3975784634522155,1.716537426674854e-5,0,0.0832065917887425,0.6071428571428571,0.0707070707070707,0.5610075480075479,1
IRN,2009,0.08080808080808081,4.84907798099655,0.14392068317831197,0.08286951144094001,0.129518789045197,0.39285714285714285,0.0707070707070707,0.5610075480075479,1
IRQ,2009,0.06060606060606061,3.8845172482867083,0.5007703064707222,0.08451865594722738,0.10727332406420668,0.4666666666666667,0.0707070707070707,0.5610075480075479,1
ISL,2009,0.050505050505050504,2.2259609865031766,9.406260572046846e-6,2.0614306328592042e-4,0.07434313649309565,0.8,0.0707070707070707,0.5610075480075479,1
ISR,2009,0.08080808080808081,3.7785385855347906,0.0030052531604494856,0.26468769325912184,0.13603664317974593,0.4642857142857143,0.0707070707070707,0.5610075480075479,1
ITA,2009,0.08080808080808081,3.8064045949824883,7.345310235971911e-4,0.007833436404864976,0.11702655016535041,0.5714285714285714,0.0707070707070707,0.5610075480075479,1
JOR,2009,0.0707070707070707,3.184563454696531,0.029646285705419956,0.05215419501133787,0.11962416585461487,0.3333333333333333,0.0707070707070707,0.5610075480075479,1
JPN,2009,0.050505050505050504,1.2933739311703307,5.207397917257184e-5,0,0.08277567772664235,0.4,0.0707070707070707,0.5610075480075479,1
KAZ,2009,0.050505050505050504,2.2204133416511813,6.709135356346136e-4,0,0.10464512386263397,0.9,0.0707070707070707,0.5610075480075479,1
KEN,2009,0.06060606060606061,4.013606066264602,0.24220125125249917,0.016079158936301793,0.1054592763718208,0.5333333333333333,0.0707070707070707,0.5610075480075479,1
KHM,2009,0.08080808080808081,4.8232330036721756,0.23867695001755443,0.006390434961863534,0.10444913231329801,0.5,0.0707070707070707,0.5610075480075479,1
KOR,2009,0.06060606060606061,2.311738222607847,1.9853091177917463e-4,0,0.09817355893925073,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
KWT,2009,0.06060606060606061,2.684711755186842,0.005278001734281358,0,0.10982826234775707,0.8666666666666666,0.0707070707070707,0.5610075480075479,1
LAO,2009,0.13131313131313133,8.925461558040414,1,0.05009276437847866,0.10695247375439554,0.358974358974359,0.0707070707070707,0.5610075480075479,1
LKA,2009,0.050505050505050504,2.7475837940347834,0.17091048078912582,0.01855287569573284,0.11107086109978521,0.2,0.0707070707070707,0.5610075480075479,1
LTU,2009,0.050505050505050504,2.836241126249021,2.3199639400993787e-4,0.0026798598227169654,0.0997380462367959,0.8,0.0707070707070707,0.5610075480075479,1
LUX,2009,0.050505050505050504,1.2722593346419178,1.4440471641420034e-4,0.030715316429602145,0.08836279829278809,0.4,0.0707070707070707,0.5610075480075479,1
LVA,2009,0.09090909090909091,4.747484785403507,4.175950383285901e-4,0.0026798598227169654,0.11259226921946709,0.5555555555555556,0.0707070707070707,0.5610075480075479,1
MAR,2009,0.050505050505050504,2.9316403904285893,0.09896629319045365,0,0.1190453106587071,0.8,0.0707070707070707,0.5610075480075479,1
MEX,2009,0.0707070707070707,3.848296176537259,0.08534727615637908,0.019583591012162442,0.13092539331092662,0.4285714285714286,0.0707070707070707,0.5610075480075479,1
MLT,2009,0.08080808080808081,4.300098989136479,8.030803873666848e-4,0.14986600700886415,0.126206777739008,0.5357142857142857,0.0707070707070707,0.5610075480075479,1
MMR,2009,0.050505050505050504,3.504896700729653,0.4194670976398683,0,0.09237757157956848,0.9,0.0707070707070707,0.5610075480075479,1
MNG,2009,0.050505050505050504,1.9241699652041595,6.089563232547309e-4,0,0.10320206378279573,0.9,0.0707070707070707,0.5610075480075479,1
MYS,2009,0.06060606060606061,2.6286230249062026,0.06487594066977703,0.008658008658008658,0.11918025371641043,0.6,0.0707070707070707,0.5610075480075479,1
NAM,2009,0.050505050505050504,2.3932752467549516,0.039097378045231904,0.02350030921459493,0.10894623933375744,0.5,0.0707070707070707,0.5610075480075479,1
NGA,2009,0.10101010101010101,7.0039295226646745,0.8672768801352886,0.03483817769532055,0.10659097648897592,0.4222222222222222,0.0707070707070707,0.5610075480075479,1
NLD,2009,0.13131313131313133,5.756937027225424,3.55381437470487e-5,0.032158317872603585,0.08767958654537618,0.3846153846153846,0.0707070707070707,0.5610075480075479,1
NOR,2009,0.06060606060606061,2.331530013196045,1.6291316190344947e-5,0.0016491445062873633,0.07625735328866062,0.7333333333333333,0.0707070707070707,0.5610075480075479,1
NPL,2009,0.06060606060606061,4.2769822443817,0.6201184116182533,0.006802721088435374,0.10129542921378427,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
NZL,2009,0.050505050505050504,2.6246804393519425,4.671711367389695e-5,4.1228612657184083e-4,0.09635939060900478,0.6,0.0707070707070707,0.5610075480075479,1
OMN,2009,0.0707070707070707,2.690828732056454,0.009551479401254111,0.0035044320758606472,0.11450517999708058,0.6190476190476191,0.0707070707070707,0.5610075480075479,1
PAK,2009,0.050505050505050504,3.503507632216369,0.44601041970013394,0,0.09277529232125167,0.8,0.0707070707070707,0.5610075480075479,1
PAN,2009,0.09090909090909091,4.993669860019764,0.079313664254077,0.027829313543599257,0.13804627864087501,0.5,0.0707070707070707,0.5610075480075479,1
PER,2009,0.08080808080808081,5.333205945627537,0.1561291113554395,0.022263450834879406,0.12650689917286426,0.5714285714285714,0.0707070707070707,0.5610075480075479,1
PHL,2009,0.06060606060606061,2.603124477932134,0.09903883408354044,0.14512471655328799,0.12515542559720175,0.26666666666666666,0.0707070707070707,0.5610075480075479,1
POL,2009,0.06060606060606061,3.1451770057532937,3.372329425574959e-4,0.005359719645433931,0.11174981450595649,0.7333333333333333,0.0707070707070707,0.5610075480075479,1
PRT,2009,0.08080808080808081,3.7117046363165973,7.966127690910586e-4,0.02432488146773861,0.11528459889540268,0.6071428571428571,0.0707070707070707,0.5610075480075479,1
PRY,2009,0.0707070707070707,4.290882470885956,0.1276237970250329,0.01422387136672851,0.12775760604006603,0.4761904761904762,0.0707070707070707,0.5610075480075479,1
QAT,2009,0.050505050505050504,1.595432322647115,0.002182295017175539,0,0.09055251450666425,1,0.0707070707070707,0.5610075480075479,1
ROU,2009,0.09090909090909091,3.941091135363301,8.088116679839998e-4,0.13090084518655948,0.11862829000828179,0.4722222222222222,0.0707070707070707,0.5610075480075479,1
RWA,2009,0.0707070707070707,3.6508147217417797,0.1304377679365319,0.016697588126159554,0.10688260414564187,0.4761904761904762,0.0707070707070707,0.5610075480075479,1
SAU,2009,0.0707070707070707,3.004692372270219,0.013831081882951152,0.05895691609977324,0.12459769135204891,0.6666666666666666,0.0707070707070707,0.5610075480075479,1
SEN,2009,0.08080808080808081,5.60812344190812,0.7190839138304688,0.0026798598227169654,0.09858053210418408,0.5,0.0707070707070707,0.5610075480075479,1
SGP,2009,0.06060606060606061,2.339070951022819,0.002852116636525366,0.03854875283446712,0.10207296986003175,0.6666666666666667,0.0707070707070707,0.5610075480075479,1
SVK,2009,0.09090909090909091,4.915029896566191,4.698099100948357e-4,0.013193156050298907,0.11048660883936956,0.5555555555555556,0.0707070707070707,0.5610075480075479,1
SVN,2009,0.08080808080808081,3.8057052400509077,3.2140585158965494e-4,0.2191300762729334,0.11556345176827694,0.25,0.0707070707070707,0.5610075480075479,1
SWE,2009,0.06060606060606061,2.9911420532927626,1.9971099078166297e-5,0.015254586683158112,0.0852271710044016,0.6,0.0707070707070707,0.5610075480075479,1
THA,2009,0.06060606060606061,3.567586016446024,0.30597122413074773,0.0554524840239126,0.11637161887808763,0.26666666666666666,0.0707070707070707,0.5610075480075479,1
TUN,2009,0.09090909090909091,5.577307620118032,0.1396142617667454,0.025355596784168214,0.13197908043126552,0.5555555555555556,0.0707070707070707,0.5610075480075479,1
TUR,2009,0.10101010101010101,5.385895320040659,0.11117878951692582,0.2514945372088229,0.1416549393521723,0.4,0.0707070707070707,0.5610075480075479,1
TZA,2009,0.0707070707070707,4.952388899722026,0.4414887517893236,0.008039579468150896,0.09710834850113644,0.5714285714285714,0.0707070707070707,0.5610075480075479,1
UGA,2009,0.08080808080808081,5.1749999987211925,0.36261758796852184,0.012368583797155226,0.1049853348362484,0.5,0.0707070707070707,0.5610075480075479,1
URY,2009,0.050505050505050504,2.0295582851368863,6.090668103869212e-4,0,0.11017006341450014,0.7,0.0707070707070707,0.5610075480075479,1
USA,2009,0.050505050505050504,1.4941355368087201,7.224605601349582e-6,0,0.07073284178151222,0.6,0.0707070707070707,0.5610075480075479,1
UZB,2009,0.050505050505050504,1.7030177665230544,0.006070872137908422,0.13151927437641722,0.1173212934762653,0.6,0.0707070707070707,0.5610075480075479,1
VNM,2009,0.0707070707070707,4.554873460677679,0.16719144190534346,0.015254586683158112,0.12578928624708788,0.4761904761904762,0.0707070707070707,0.5610075480075479,1
ZAF,2009,0.0707070707070707,3.7021567171723553,0.08979088698620041,0.02411873840445269,0.11876446300286363,0.4761904761904762,0.0707070707070707,0.5610075480075479,1
ZMB,2009,0.08080808080808081,4.857521441333519,0.3309211922117097,0.008658008658008658,0.10257521079618054,0.35714285714285715,0.0707070707070707,0.5610075480075479,1
ZWE,2009,0.050505050505050504,2.287163453687518,0.051987344956124976,0,0.10099026162641982,0.7,0.0707070707070707,0.5610075480075479,1
AGO,2010,0.050505050505050504,3.5164967686143926,0.12250210561786583,0,0.09433068482599163,0.8,0.06888888888888889,0.5486450771450773,1
ARE,2010,0.06060606060606061,2.34557035684007,0.040251101445603885,0.01937744794887652,0.10967841624655034,0.7333333333333333,0.06888888888888889,0.5486450771450773,1
ARG,2010,0.050505050505050504,2.3079312724723033,0.001334356892716767,2.0614306328592042e-4,0.0971500970191142,0.8,0.06888888888888889,0.5486450771450773,1
AUS,2010,0.10101010101010101,4.899559976603667,3.7042966552319886e-4,0.11853226138940424,0.10236949682499656,0.4444444444444444,0.06888888888888889,0.5486450771450773,1
AUT,2010,0.050505050505050504,1.9994342302445725,2.7591950421592223e-4,0,0.09258174543152725,0.7,0.06888888888888889,0.5486450771450773,1
AZE,2010,0.06060606060606061,2.2226294492996512,0.0031393844183905412,0.003916718202432488,0.11433308858792503,0.5333333333333333,0.06888888888888889,0.5486450771450773,1
BEL,2010,0.06060606060606061,2.9524084278515335,1.8644378749110269e-4,0.008658008658008658,0.08850277633737483,0.6,0.06888888888888889,0.5486450771450773,1
BGD,2010,0.050505050505050504,3.6790925260851486,0.12213956132976861,2.0614306328592042e-4,0.09154577204687431,0.9,0.06888888888888889,0.5486450771450773,1
BGR,2010,0.08080808080808081,3.5399067215842397,0.003031036141310103,0.030715316429602145,0.12140173718958801,0.39285714285714285,0.06888888888888889,0.5486450771450773,1
BOL,2010,0.06060606060606061,3.636723456914467,0.30159842500457623,0.022675736961451247,0.11368858506411111,0.33333333333333337,0.06888888888888889,0.5486450771450773,1
BRA,2010,0.06060606060606061,2.5133366581760646,0.1752248222319277,0.018140589569160998,0.12199965608747489,0.4666666666666667,0.06888888888888889,0.5486450771450773,1
BWA,2010,0.0707070707070707,3.390262403081095,0.17508075914273402,0.024531024531024532,0.11485378518617634,0.4285714285714286,0.06888888888888889,0.5486450771450773,1
CAN,2010,0.06060606060606061,2.7891935473639,2.7553504975164246e-4,0.015873015873015872,0.0988736658467147,0.6666666666666667,0.06888888888888889,0.5486450771450773,1
CHE,2010,0.06060606060606061,2.559803370030429,2.1017179946208046e-4,0.001443001443001443,0.07747270454835803,0.6666666666666667,0.06888888888888889,0.5486450771450773,1
CHL,2010,0.08080808080808081,4.544758207524405,0.5365729520363288,0.04411461554318697,0.13700621126258922,0.5,0.06888888888888889,0.5486450771450773,1
CHN,2010,0.06060606060606061,3.6092009685270194,0.5936572364443142,0,0.12764474055667513,0.8666666666666666,0.06888888888888889,0.5486450771450773,1
CMR,2010,0.050505050505050504,3.091166049660209,0.1073466412006399,0,0.1143709796302117,0.6,0.06888888888888889,0.5486450771450773,1
COL,2010,0.08080808080808081,4.764066850831644,0.5610402885217717,0.004947433518862091,0.1257368417389606,0.5714285714285714,0.06888888888888889,0.5486450771450773,1
CRI,2010,0.06060606060606061,3.228004521323695,0.31283932812868126,0.0012368583797155227,0.11661754826880333,0.6,0.06888888888888889,0.5486450771450773,1
CYP,2010,0.08080808080808081,3.426724531064743,0.2051126286084589,0.28530199958771385,0.1448513109381783,0.25,0.06888888888888889,0.5486450771450773,1
CZE,2010,0.09090909090909091,3.9993489009212753,0.0023028668016378765,0.035868893011750155,0.11143338278758594,0.4166666666666667,0.06888888888888889,0.5486450771450773,1
DEU,2010,0.06060606060606061,2.5501468352855983,3.173972135017695e-4,0.010925582354153782,0.09426639329627676,0.6,0.06888888888888889,0.5486450771450773,1
DNK,2010,0.08080808080808081,3.798865085798015,2.0420579592783533e-4,0.0016491445062873633,0.08833294498420168,0.5357142857142857,0.06888888888888889,0.5486450771450773,1
DOM,2010,0.1111111111111111,6.811230562082866,0.9261321324149008,0.042053184910327765,0.13446954285318888,0.43636363636363634,0.06888888888888889,0.5486450771450773,1
DZA,2010,0.06060606060606061,3.49353583674174,0.37911997225841826,0.03607503607503607,0.12638600859349383,0.26666666666666666,0.06888888888888889,0.5486450771450773,1
ECU,2010,0.10101010101010101,6.088395995985483,0.7411119485323691,0.03978561121418264,0.12906213324789406,0.4,0.06888888888888889,0.5486450771450773,1
EGY,2010,0.06060606060606061,3.935704191526823,0.3693331787046459,0.0676149247577819,0.12442543551900241,0.4666666666666667,0.06888888888888889,0.5486450771450773,1
ESP,2010,0.06060606060606061,3.133883721335986,0.004796108897857516,0.009070294784580499,0.11687985184636655,0.6666666666666667,0.06888888888888889,0.5486450771450773,1
EST,2010,0.10101010101010101,5.186250396807303,0.0060485572844744305,0.08039579468150897,0.1268101617009708,0.4,0.06888888888888889,0.5486450771450773,1
ETH,2010,0.06060606060606061,3.993151097750167,0.18709807427500014,0,0.09982966716121865,0.7333333333333333,0.06888888888888889,0.5486450771450773,1
FIN,2010,0.0707070707070707,3.3563609883791883,2.0348933488494863e-4,0.0059781488352916926,0.08910275166027086,0.5238095238095238,0.06888888888888889,0.5486450771450773,1
FRA,2010,0.06060606060606061,2.6750879037299877,2.459397910554665e-4,0.017728303442589157,0.09732043159175575,0.4666666666666667,0.06888888888888889,0.5486450771450773,1
GBR,2010,0.0707070707070707,3.4892414817451947,3.2078417179303646e-4,0.001443001443001443,0.10150821040740989,0.6190476190476191,0.06888888888888889,0.5486450771450773,1
GEO,2010,0.050505050505050504,2.085107558272253,0.0010934030082552597,0.017522160379303237,0.10356239495863297,0.5,0.06888888888888889,0.5486450771450773,1
GHA,2010,0.0707070707070707,4.95318649491072,0.22232060892337682,0.02411873840445269,0.10783488071186459,0.5714285714285714,0.06888888888888889,0.5486450771450773,1
GRC,2010,0.050505050505050504,2.042823898458223,0.0012438484573309891,0,0.09395151708164275,0.7,0.06888888888888889,0.5486450771450773,1
GTM,2010,0.0707070707070707,4.126724502080049,0.24809876006382683,0.027623170480313337,0.1138258762521184,0.3333333333333333,0.06888888888888889,0.5486450771450773,1
HRV,2010,0.10101010101010101,5.2787052217328085,0.004147292750575628,0.10863739435168007,0.12572608217768963,0.4444444444444444,0.06888888888888889,0.5486450771450773,1
HUN,2010,0.1111111111111111,5.551685940303939,0.00381720385846254,0.041640898783755924,0.11937828379794704,0.509090909090909,0.06888888888888889,0.5486450771450773,1
IDN,2010,0.0707070707070707,4.99789763916837,0.17025570375668533,0.005772005772005772,0.09670802992316241,0.6666666666666666,0.06888888888888889,0.5486450771450773,1
IND,2010,0.0707070707070707,4.3880270914556085,0.15550446981487367,0.07379921665635951,0.11590087414550021,0.5238095238095238,0.06888888888888889,0.5486450771450773,1
IRL,2010,0.08080808080808081,3.348381812234829,1.6072783028597473e-4,2.0614306328592042e-4,0.08521184357914592,0.6071428571428571,0.06888888888888889,0.5486450771450773,1
IRN,2010,0.0707070707070707,4.05994641636142,0.3165676990084177,0.021645021645021644,0.1218789154151086,0.38095238095238093,0.06888888888888889,0.5486450771450773,1
IRQ,2010,0.0707070707070707,4.471273335994018,0.16284819681014837,0.007215007215007215,0.10625661789031438,0.5238095238095238,0.06888888888888889,0.5486450771450773,1
ISL,2010,0.050505050505050504,2.290708592414103,1.1068127949270198e-4,2.0614306328592042e-4,0.07780734213139077,0.9,0.06888888888888889,0.5486450771450773,1
ISR,2010,0.06060606060606061,3.0137096564039587,0.023081268859192778,0.2597402597402597,0.1373872382976685,0.4,0.06888888888888889,0.5486450771450773,1
ITA,2010,0.0707070707070707,3.5391503548061123,0.004759785666735446,0.026592455163883734,0.11623350809293714,0.6190476190476191,0.06888888888888889,0.5486450771450773,1
JOR,2010,0.050505050505050504,2.601472533670719,0.25901422769888255,0.002886002886002886,0.1148666586456343,0.7,0.06888888888888889,0.5486450771450773,1
JPN,2010,0.050505050505050504,1.3056034377923251,4.509594876088239e-4,0,0.08582672599894427,0.5,0.06888888888888889,0.5486450771450773,1
KAZ,2010,0.06060606060606061,2.2686445371593984,0.0029112639938509025,2.0614306328592042e-4,0.11294209228676443,0.6,0.06888888888888889,0.5486450771450773,1
KEN,2010,0.09090909090909091,5.822793045181161,0.2735383211237619,0.05627705627705628,0.1136538214127517,0.3888888888888889,0.06888888888888889,0.5486450771450773,1
KHM,2010,0.09090909090909091,5.925093200798833,0.2593961001575074,0.02865388579674294,0.10785345706627915,0.4722222222222222,0.06888888888888889,0.5486450771450773,1
KOR,2010,0.06060606060606061,2.212966994987688,0.0013323995862127387,0,0.09636983344914359,0.6,0.06888888888888889,0.5486450771450773,1
KWT,2010,0.06060606060606061,2.441878631169512,0.042084184385040836,0,0.10880629374679124,0.7333333333333333,0.06888888888888889,0.5486450771450773,1
LAO,2010,0.10101010101010101,6.9882492490792565,0.22563714514459712,0.06575963718820861,0.10372217608357463,0.4222222222222222,0.06888888888888889,0.5486450771450773,1
LKA,2010,0.06060606060606061,3.069294503564734,0.11260809874053382,0.19645433931148218,0.12999900340050768,0.26666666666666666,0.06888888888888889,0.5486450771450773,1
LTU,2010,0.06060606060606061,3.0405278931815456,0.002303260721394805,0.0032982890125747267,0.11375139003852114,0.5333333333333333,0.06888888888888889,0.5486450771450773,1
LUX,2010,0.050505050505050504,1.2987494533210102,0.001841105895147402,0.022675736961451247,0.08363017206527386,0.4,0.06888888888888889,0.5486450771450773,1
LVA,2010,0.09090909090909091,4.567434568306777,0.0036318930466749232,0.00948258091115234,0.11989101920551726,0.5555555555555556,0.06888888888888889,0.5486450771450773,1
MAR,2010,0.050505050505050504,2.6203723883134655,0.42430745341787596,0,0.11508440762244346,0.7,0.06888888888888889,0.5486450771450773,1
MEX,2010,0.0707070707070707,3.950782577386835,0.5763000165147659,0.003916718202432488,0.12601173633335813,0.4761904761904762,0.06888888888888889,0.5486450771450773,1
MLT,2010,0.0707070707070707,3.7630771973300616,0.005517015364961169,0.160585446299732,0.1296139903243305,0.38095238095238093,0.06888888888888889,0.5486450771450773,1
MMR,2010,0.050505050505050504,3.4995178770657382,0.11650252092795423,0,0.09075779016214636,0.9,0.06888888888888889,0.5486450771450773,1
MNG,2010,0.06060606060606061,2.123043185180748,0.010186229481884268,0.18037518037518038,0.12654979941901473,0.5333333333333333,0.06888888888888889,0.5486450771450773,1
MYS,2010,0.0707070707070707,3.1208433687669466,0.4167801761750793,0.02391259534116677,0.12124903084018343,0.5714285714285714,0.06888888888888889,0.5486450771450773,1
NAM,2010,0.050505050505050504,2.2257107966554877,0.09055314331760327,0,0.10488083930167715,0.6,0.06888888888888889,0.5486450771450773,1
NGA,2010,0.08080808080808081,5.426192429816983,0.2022785535936125,0.042053184910327765,0.10774345398160232,0.39285714285714285,0.06888888888888889,0.5486450771450773,1
NLD,2010,0.13131313131313133,5.7690842216913065,3.5799439582334035e-4,0.03772418058132344,0.09008454310785721,0.3717948717948718,0.06888888888888889,0.5486450771450773,1
NOR,2010,0.06060606060606061,2.3550064650621194,2.0163551066069705e-4,0.0016491445062873633,0.07603545640444051,0.7333333333333333,0.06888888888888889,0.5486450771450773,1
NPL,2010,0.050505050505050504,3.4481022031036646,0.16383277901274004,0.0070088641517212944,0.10058539936914583,0.6,0.06888888888888889,0.5486450771450773,1
NZL,2010,0.050505050505050504,2.663249968087317,2.772706720716469e-4,4.1228612657184083e-4,0.10040944287550928,0.7,0.06888888888888889,0.5486450771450773,1
OMN,2010,0.06060606060606061,2.5598037679730874,0.11001309460735809,0.01855287569573284,0.11250812366606397,0.5333333333333333,0.06888888888888889,0.5486450771450773,1
PAK,2010,0.050505050505050504,3.544699479499838,0.12840534088820207,0,0.09491814054395539,0.8,0.06888888888888889,0.5486450771450773,1
PAN,2010,0.09090909090909091,5.076468450282442,0.5299192755554806,0.08554937126365698,0.1382354674201384,0.5,0.06888888888888889,0.5486450771450773,1
PER,2010,0.10101010101010101,6.193194203792862,0.8015771269500274,0.08328179756751185,0.1332881644762712,0.4666666666666667,0.06888888888888889,0.5486450771450773,1
PHL,2010,0.050505050505050504,3.1294013495658057,0.3099890312308012,0,0.1214503654184945,0.6,0.06888888888888889,0.5486450771450773,1
POL,2010,0.06060606060606061,3.156281018898181,0.0027033107543924413,0.007215007215007215,0.11781875335735206,0.7333333333333333,0.06888888888888889,0.5486450771450773,1
PRT,2010,0.0707070707070707,3.4498831687690807,0.002586069031433827,0.004329004329004329,0.10643324130653013,0.6190476190476191,0.06888888888888889,0.5486450771450773,1
PRY,2010,0.06060606060606061,3.7571340688226047,0.43597998854394193,0.025561739847454135,0.12415899283320747,0.4666666666666667,0.06888888888888889,0.5486450771450773,1
QAT,2010,0.050505050505050504,1.3106780568947511,0.010215223533386051,0,0.08659886206351541,0.7,0.06888888888888889,0.5486450771450773,1
ROU,2010,0.09090909090909091,3.9379578050183173,0.0042341577467314125,0.13852813852813853,0.12464144965572477,0.5,0.06888888888888889,0.5486450771450773,1
RWA,2010,0.06060606060606061,3.109650718575259,0.11656826534883409,0.005772005772005772,0.09938520558351384,0.4,0.06888888888888889,0.5486450771450773,1
SAU,2010,0.0707070707070707,2.957583965728632,0.07974182860373205,0.026386312100597813,0.11976501309904423,0.5714285714285714,0.06888888888888889,0.5486450771450773,1
SEN,2010,0.06060606060606061,4.20808447251404,0.18263357081012524,0.016079158936301793,0.10472022439871156,0.4,0.06888888888888889,0.5486450771450773,1
SGP,2010,0.06060606060606061,2.0945604388423735,0.02193950346038256,0.027004741290455575,0.09819371233480513,0.6666666666666667,0.06888888888888889,0.5486450771450773,1
SVK,2010,0.0707070707070707,3.8336317165353075,0.0029339956569456953,6.184291898577613e-4,0.11381276433201314,0.7142857142857143,0.06888888888888889,0.5486450771450773,1
SVN,2010,0.0707070707070707,3.3763143492755425,0.0013115931567868925,0.2259327973613688,0.11980710041564709,0.3333333333333333,0.06888888888888889,0.5486450771450773,1
SWE,2010,0.0707070707070707,3.353485857891314,1.7856555199212697e-4,0.025974025974025976,0.08847697708349843,0.5714285714285714,0.06888888888888889,0.5486450771450773,1
THA,2010,0.06060606060606061,3.4755841961279215,0.17172051617827086,0.06823335394763966,0.11990691627275332,0.33333333333333337,0.06888888888888889,0.5486450771450773,1
TUN,2010,0.12121212121212122,7.247502086226275,1,0.05710162853019996,0.13226075117930508,0.42424242424242425,0.06888888888888889,0.5486450771450773,1
TUR,2010,0.09090909090909091,4.826389912583668,0.6417021910129684,0.13399299113584828,0.13907770748687984,0.4166666666666667,0.06888888888888889,0.5486450771450773,1
TZA,2010,0.0707070707070707,5.020113854100122,0.22883596680373802,0.01030715316429602,0.10240814492946394,0.6190476190476191,0.06888888888888889,0.5486450771450773,1
UGA,2010,0.06060606060606061,3.595057164116317,0.1545620867876344,0.008451865594722737,0.10000364752968527,0.6,0.06888888888888889,0.5486450771450773,1
