iso_o,iso_d,dist,distw,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,log_dist,historical_tie,common_language
MEX,SVN,10165.32,10086.67,0,0,0,0,0,0,0,0,9.22673720613753,0,0
MEX,SWE,9597.715,9357.389,0,0,0,0,0,0,0,0,9.16928032829114,0,0
MEX,THA,15761.05,15363.91,0,0,0,0,0,0,0,0,9.665296985558047,0,0
MEX,TUN,10343.81,10367.36,0,0,0,0,0,0,0,0,9.244143552146879,0,0
MEX,TUR,11437.28,11613.61,0,0,0,0,0,0,0,0,9.344633474426105,0,0
MEX,TZA,15335.14,15171.92,0,0,0,0,0,0,0,0,9.63790220594913,0,0
MEX,UGA,14330.93,14390.53,0,0,0,0,0,0,0,0,9.570175417530058,0,0
MEX,URY,7563.498,7883.214,0,1,1,0,0,0,0,0,8.931089060574374,0,1
MEX,USA,3369.053,2468.405,1,0,1,0,0,0,0,0,8.12238697495393,0,1
MEX,UZB,13174.14,12934.35,0,0,0,0,0,0,0,0,9.486011096136734,0,0
MEX,VNM,14772,14939.15,0,0,0,0,0,0,0,0,9.600488775972455,0,0
MEX,ZAF,13719.26,14785.83,0,0,0,0,0,0,0,0,9.526555963965228,0,0
MEX,ZMB,14455.36,14646.42,0,0,0,0,0,0,0,0,9.57882055901753,0,0
MEX,ZWE,14798.5,14982.07,0,0,0,0,0,0,0,0,9.60228110326446,0,0
MLT,AGO,4980.603,5089.842,0,0,0,0,0,0,0,0,8.513306247025932,0,0
MLT,ARE,4011.032,4062.969,0,0,0,0,1,0,0,0,8.296803843798562,1,0
MLT,ARG,10906.92,10951.72,0,0,0,0,0,0,0,0,9.297152729162685,0,0
MLT,AUS,16101.02,15565.46,0,1,1,0,0,0,0,0,9.686637903003039,0,1
MLT,AUT,1379.07,1348.675,0,0,0,0,0,0,0,0,7.229164637926305,0,0
MLT,AZE,3113.292,3032.404,0,0,0,0,0,0,0,0,8.043435966235386,0,0
MLT,BEL,1851.035,1854.416,0,0,0,0,0,0,0,0,7.523500221092731,0,0
MLT,BGD,7272.355,7288.659,0,0,0,0,1,0,0,0,8.891835452047523,1,0
MLT,BGR,1065.425,1182.407,0,0,0,0,0,0,0,0,6.9711290595727124,0,0
MLT,BOL,10449.94,10311.35,0,0,0,0,0,0,0,0,9.25435151574968,0,0
MLT,BRA,9223.423,8687.677,0,0,0,0,0,0,0,0,9.12950150578588,0,0
MLT,BWA,6855.681,6710.055,0,1,1,0,1,0,0,0,8.83283293060703,1,1
MLT,CAN,7636.041,7935.094,0,1,1,0,0,0,0,0,8.940634554134524,0,1
MLT,CHE,1363.745,1362.43,0,0,0,0,0,0,0,0,7.217989870779423,0,0
MLT,CHL,11741.27,11746.9,0,0,0,0,0,0,0,0,9.37086526470342,0,0
MLT,CHN,8417.788,8736.92,0,0,0,0,0,0,0,0,9.038102364884143,0,0
MLT,CMR,3580.575,3358.446,0,1,1,0,0,0,0,0,8.183278681022754,0,1
MLT,COL,9678.77,9571.523,0,0,0,0,0,0,0,0,9.177690106081338,0,0
MLT,CRI,10129.43,10130.75,0,0,0,0,0,0,0,0,9.223200327150218,0,0
MLT,CYP,1703.866,1708.706,0,0,0,0,1,0,0,0,7.440655065799439,1,0
MLT,CZE,1580.469,1569.549,0,0,0,0,0,0,0,0,7.365476917417126,0,0
MLT,DEU,1833.687,1772.423,0,0,0,0,0,0,0,0,7.514083973038796,0,0
MLT,DNK,2204.997,2230.068,0,0,0,0,0,0,0,0,7.698481427335803,0,0
MLT,DOM,8325.558,8333.184,0,0,0,0,0,0,0,0,9.02708533962946,0,0
MLT,DZA,1038.21,1010.021,0,0,0,0,0,0,0,0,6.9452533554022216,0,0
MLT,ECU,10305.6,10463.86,0,0,0,0,0,0,0,0,9.240442715792627,0,0
MLT,EGY,1688.249,1683.342,0,0,1,0,0,0,0,0,7.431447176125441,0,1
MLT,ESP,1670.797,1609.865,0,0,0,0,0,0,0,0,7.421056037074365,0,0
MLT,EST,2719.935,2708.678,0,0,0,0,0,0,0,0,7.90836326194568,0,0
MLT,ETH,3871.321,3853.458,0,1,0,0,0,0,0,0,8.261351071448582,0,1
MLT,FIN,2799.607,2909.852,0,0,0,0,0,0,0,0,7.937234329169453,0,0
MLT,FRA,1752.693,1545.199,0,0,0,0,0,0,0,0,7.468908741233077,0,0
MLT,GBR,2092.273,2232.704,0,1,1,1,0,0,1,0,7.646006313802735,1,1
MLT,GEO,2689.987,2613.631,0,0,0,0,0,0,0,0,7.897291639870453,0,0
MLT,GHA,3700.928,3631.179,0,1,1,0,1,0,0,0,8.216338877995353,1,1
MLT,GRC,850.6025,856.547,0,0,0,0,0,0,0,0,6.745944921917024,0,0
MLT,GTM,10370.25,10376.73,0,0,0,0,0,0,0,0,9.246696408936836,0,0
MLT,HRV,1108.396,1059.577,0,0,0,0,0,0,0,0,7.010669204176827,0,0
MLT,HUN,1343.903,1335.794,0,0,0,0,0,0,0,0,7.203333345859479,0,0
MLT,IDN,10615.98,10681.67,0,0,0,0,0,0,0,0,9.270115692061513,0,0
MLT,IND,5856.019,6202.858,0,1,1,0,1,0,0,0,8.675225300171403,1,1
MLT,IRL,2525.637,2540.575,0,1,1,0,0,0,0,0,7.834248587120634,0,1
MLT,IRN,3311.587,3362.956,0,0,0,0,0,0,0,0,8.105182809662066,0,0
MLT,IRQ,2742.872,2780.769,0,0,0,0,0,0,0,0,7.916760825612556,0,0
MLT,ISL,3978.502,3968.653,0,0,0,0,0,0,0,0,8.288660645519487,0,0
MLT,ISR,1911.07,1931.178,0,1,1,0,1,0,0,0,7.5554185736060395,1,1
MLT,ITA,688.7803,802.1907,0,0,0,0,0,0,0,0,6.534922352239944,0,0
MLT,JOR,2020.224,2024.426,0,0,1,0,1,0,0,0,7.610963675336397,1,1
MLT,JPN,10256.82,10126.8,0,0,0,0,0,0,0,0,9.235698129162493,0,0
MLT,KAZ,5292.074,4817.564,0,0,0,0,0,0,0,0,8.573965508508206,0,0
MLT,KEN,4740.963,4763.736,0,1,1,0,1,0,0,0,8.46399555861096,1,1
MLT,KHM,9298.441,9256.348,0,0,0,0,0,0,0,0,9.137602030680528,0,0
MLT,KOR,9305.214,9400.704,0,0,1,0,0,0,0,0,9.138330167199856,0,1
MLT,KWT,3204.719,3214.173,0,0,1,0,1,0,0,0,8.072379690004029,1,1
MLT,LAO,8690.006,8789.274,0,0,0,0,0,0,0,0,9.069928908707992,0,0
MLT,LKA,7349.384,7342.404,0,0,0,0,1,0,0,0,8.902371779170858,1,0
MLT,LTU,2248.596,2267.295,0,0,0,0,0,0,0,0,7.718061300429437,0,0
MLT,LUX,1669.155,1670.354,0,0,0,0,0,0,0,0,7.42007278933171,0,0
MLT,LVA,2449.608,2443.712,0,0,0,0,0,0,0,0,7.803683290737407,0,0
MLT,MAR,1957.426,1961.522,0,0,0,0,0,0,0,0,7.5793856238298325,0,0
MLT,MEX,10733.58,10691.21,0,0,0,0,0,0,0,0,9.281132423966781,0,0
MLT,MMR,8192.804,8121.04,0,0,0,0,1,0,0,0,9.01101148699468,1,0
MLT,MNG,7302.21,7235.088,0,0,0,0,0,0,0,0,8.895932321046086,0,0
MLT,MYS,9557.182,9738.494,0,0,0,0,1,0,0,0,9.16504819271779,1,0
MLT,NAM,6512.906,6446.573,0,1,1,0,0,0,0,0,8.781541025769133,0,1
MLT,NGA,3466.954,3232.355,0,1,1,0,1,0,0,0,8.151031677641999,1,1
MLT,NLD,1981.948,1949.491,0,0,0,0,0,0,0,0,7.591835478420634,0,0
MLT,NOR,2686.866,2765.887,0,0,0,0,0,0,0,0,7.896130737628746,0,0
MLT,NPL,6614.2,6578.588,0,0,0,0,0,0,0,0,8.79697413197176,0,0
MLT,NZL,18117.87,18205.7,0,1,1,0,0,0,0,0,9.804654023018593,0,1
MLT,OMN,4433.512,4367.415,0,0,0,0,0,0,0,0,8.39694732548156,0,0
MLT,PAK,5280.437,5270.319,0,1,1,0,1,0,0,0,8.571764138426976,1,1
MLT,PAN,9794.062,9850.626,0,0,0,0,0,0,0,0,9.189531562648597,0,0
MLT,PER,10943.57,10840.52,0,0,0,0,0,0,0,0,9.3005073481547509,0,0
MLT,PHL,10487.8,10646.81,0,1,1,0,0,0,0,0,9.25796795584905,0,1
MLT,POL,1889.904,1816.858,0,0,0,0,0,0,0,0,7.544281313112854,0,0
MLT,PRT,2112.431,2130.242,0,0,0,0,0,0,0,0,7.6555946959759975,0,0
MLT,PRY,10183.78,10129.79,0,0,0,0,0,0,0,0,9.228551537490159,0,0
MLT,QAT,3712.784,3707.456,0,0,0,0,1,0,0,0,8.219537278501607,1,0
MLT,RWA,4509.362,4510.732,0,1,1,0,0,0,0,0,8.413910959075197,0,1
MLT,SAU,3322.42,3099.38,0,0,0,0,0,0,0,0,8.108448712043188,0,0
MLT,SEN,3964.138,3921.071,0,0,0,0,0,0,0,0,8.285043708163787,0,0
MLT,SGP,9871.576,9876.24,0,1,1,0,1,0,0,0,9.197414795465914,1,1
MLT,SVK,1382.29,1466.857,0,0,0,0,0,0,0,0,7.231496823124531,0,0
MLT,SVN,1131.545,1143.443,0,0,0,0,0,0,0,0,7.031339234499304,0,0
MLT,SWE,2620.794,2558.882,0,0,0,0,0,0,0,0,7.87123260427884,0,0
MLT,THA,8768.3,8783.536,0,0,0,0,0,0,0,0,9.078898223930933,0,0
MLT,TUN,400.532,401.5487,0,0,0,0,0,0,0,0,5.992793663441413,0,0
MLT,TUR,1377.856,1596.878,0,0,0,0,0,0,0,0,7.2282839468388635,0,0
MLT,TZA,5417.332,5229.671,0,1,0,0,1,0,0,0,8.597358722315924,1,1
MLT,UGA,4376.728,4336.263,0,1,1,0,1,0,0,0,8.384056692239604,1,1
MLT,URY,10758.94,10707.22,0,0,0,0,0,0,0,0,9.283492315851898,0,0
MLT,USA,7403.357,8919.599,0,1,1,0,0,0,0,0,8.90968882497347,0,1
MLT,UZB,4716.46,4658.696,0,0,0,0,0,0,0,0,8.458813797188897,0,0
MLT,VNM,8780.34,9302.578,0,0,0,0,0,0,0,0,9.08027041025297,0,0
MLT,ZAF,7783.145,7351.351,0,1,1,0,0,0,0,0,8.95971577713404,0,1
MLT,ZMB,5897.263,5762.676,0,1,1,0,1,0,0,0,8.68224362395462,1,1
MLT,ZWE,6228.657,6293.284,0,1,1,0,1,0,0,0,8.73691601871955,1,1
MMR,AGO,9555.35,9564.913,0,0,0,0,0,0,0,0,9.16485648604014,0,0
MMR,ARE,4415.291,4296.921,0,0,0,0,1,0,0,0,8.392829022530762,1,0
MMR,ARG,16823.83,17150.68,0,0,0,0,0,0,0,0,9.730551612719026,0,0
MMR,AUS,8107.946,7820.955,0,0,0,0,0,0,0,0,9.000599847460911,0,0
MMR,AUT,7883.924,7868.792,0,0,0,0,0,0,0,0,8.972581028449385,0,0
MMR,AZE,5150.849,5145.82,0,0,0,0,0,0,0,0,8.546916834439726,0,0
MMR,BEL,8702.236,8591.583,0,0,0,0,0,0,0,0,9.071335283115133,0,0
MMR,BGD,979.1783,878.7948,1,0,0,0,1,0,0,1,6.886713750564792,1,0
MMR,BGR,7371.183,7146.945,0,0,0,0,0,0,0,0,8.90533348790593,0,0
MMR,BOL,18363.34,18105.96,0,0,0,0,0,0,0,0,9.818111564840882,0,0
MMR,BRA,16086.29,15854.68,0,0,0,0,0,0,0,0,9.685722635400477,0,0
MMR,BWA,8908.679,8901.464,0,0,0,0,1,0,0,0,9.094781249091605,1,0
MMR,CAN,13292.35,12644.11,0,0,0,0,0,0,0,0,9.49494396075586,0,0
MMR,CHE,8566.73,8440.778,0,0,0,0,0,0,0,0,9.055641375183983,0,0
MMR,CHL,17753.66,17869.43,0,0,0,0,0,0,0,0,9.784346970830944,0,0
MMR,CHN,3234.079,2887.055,1,0,0,0,0,0,0,0,8.081499467791694,0,0
MMR,CMR,9323.952,9262.637,0,0,0,0,0,0,0,0,9.140341852137249,0,0
MMR,COL,17462.51,17180.47,0,0,0,0,0,0,0,0,9.767811576220744,0,0
MMR,CRI,17054.63,16902.4,0,0,0,0,0,0,0,0,9.74417700009968,0,0
MMR,CYP,6500.792,6433.138,0,0,0,0,1,0,0,0,8.779679294614935,1,0
MMR,CZE,8008.151,7823.547,0,0,0,0,0,0,0,0,8.988215176961138,0,0
MMR,DEU,8508.293,8202.389,0,0,0,0,0,0,0,0,9.048796613902981,0,0
MMR,DNK,8081.989,8037.398,0,0,0,0,0,0,0,0,8.997393284588247,0,0
MMR,DOM,15816.24,15664.45,0,0,0,0,0,0,0,0,9.66879253924215,0,0
MMR,DZA,9180.587,9094.195,0,0,0,0,0,0,0,0,9.124846424925368,0,0
MMR,ECU,18101.23,18119.86,0,0,0,0,0,0,0,0,9.803735170746132,0,0
MMR,EGY,6707.968,6664.831,0,0,0,0,0,0,0,0,8.811051352508345,0,0
MMR,ESP,9620.679,9473.031,0,0,0,0,0,0,0,0,9.171670123289534,0,0
MMR,EST,7366.081,7191.811,0,0,0,0,0,0,0,0,8.904641093414819,0,0
MMR,ETH,6259.23,6256.517,0,0,0,0,0,0,0,0,8.741812453333743,0,0
MMR,FIN,7362.658,7263.562,0,0,0,0,0,0,0,0,8.904176287831445,0,0
MMR,FRA,8892.726,8799.024,0,0,0,0,0,0,0,0,9.092988918174951,0,0
MMR,GBR,8990.69,8918.275,0,0,0,1,0,0,1,0,9.103944876466993,1,0
MMR,GEO,5600.633,5597.861,0,0,0,0,0,0,0,0,8.63063490604947,0,0
MMR,GHA,10518.48,10517.69,0,0,0,0,1,0,0,0,9.260888989160478,1,0
MMR,GRC,7354.536,7292.258,0,0,0,0,0,0,0,0,8.903072544709685,0,0
MMR,GTM,16460.94,16304.98,0,0,0,0,0,0,0,0,9.7087455807414,0,0
MMR,HRV,7935.586,7821.576,0,0,0,0,0,0,0,0,8.979112480265236,0,0
MMR,HUN,7688.242,7573.495,0,0,0,0,0,0,0,0,8.94744742778219,0,0
MMR,IDN,2803.964,2928.051,0,0,0,0,0,0,0,0,7.938789409270351,0,0
MMR,IND,2344.082,2133.165,1,0,0,0,1,0,0,1,7.759649133020168,1,0
MMR,IRL,9322.477,9254.316,0,0,0,0,0,0,0,0,9.140183644900564,0,0
MMR,IRN,4882.675,4777.047,0,0,0,0,0,0,0,0,8.493448504402421,0,0
MMR,IRQ,5470.465,5375.889,0,0,0,0,0,0,0,0,8.607118900943723,0,0
MMR,ISL,9614.751,9451.111,0,0,0,0,0,0,0,0,9.171053760651665,0,0
MMR,ISR,6366.529,6290.899,0,0,0,0,1,0,0,0,8.758809702096181,1,0
MMR,ITA,8264.19,8200.993,0,0,0,0,0,0,0,0,9.01968700182269,0,0
MMR,JOR,6256.384,6196.91,0,0,0,0,1,0,0,0,8.741357661415575,1,0
MMR,JPN,4781.767,4506.001,0,0,0,0,0,0,0,0,8.472565422448096,0,0
MMR,KAZ,3460.527,4051.045,0,0,0,0,0,0,0,0,8.149176168592183,0,0
MMR,KEN,6811.704,6826.055,0,0,0,0,1,0,0,0,8.826397588108007,1,0
MMR,KHM,1107.069,1156.164,0,0,0,0,0,0,0,0,7.0094712613894705,0,0
MMR,KOR,3796.143,3700.865,0,0,0,0,0,0,0,0,8.241740830253152,0,0
MMR,KWT,5088.824,5033.631,0,0,0,0,1,0,0,0,8.534802041593059,1,0
MMR,LAO,699.6793,859.6534,1,0,0,0,0,0,0,0,6.550622087206758,0,0
MMR,LKA,2085.34,2117.276,0,0,0,0,1,0,0,0,7.6426871904828735,1,0
MMR,LTU,7272.69,7252.15,0,0,0,0,0,0,0,0,8.891881515844515,0,0
MMR,LUX,8604.277,8502.772,0,0,0,0,0,0,0,0,9.060014684197613,0,0
MMR,LVA,7373.174,7243.409,0,0,0,0,0,0,0,0,8.90560355733142,0,0
MMR,MAR,10125.95,10055.88,0,0,0,0,0,0,0,0,9.22285671473374,0,0
MMR,MEX,15669.66,15150.11,0,0,0,0,0,0,0,0,9.659481637603504,0,0
MMR,MLT,8192.804,8121.04,0,0,0,0,1,0,0,0,9.01101148699468,1,0
MMR,MNG,3598.607,3436.887,0,0,0,0,0,0,0,0,8.1883021051174385,0,0
MMR,MYS,1635.266,1881.589,0,0,0,0,1,0,0,0,7.399560761230085,1,0
MMR,NAM,9654.056,9695.319,0,0,0,0,0,0,0,0,9.175133416907986,0,0
MMR,NGA,10095.86,9794.517,0,0,0,0,1,0,0,0,9.219880717806877,1,0
MMR,NLD,8630.553,8507.53,0,0,0,0,0,0,0,0,9.063063860819417,0,0
MMR,NOR,8152.598,8086.401,0,0,0,0,0,0,0,0,9.006091928443723,0,0
MMR,NPL,1649.059,1586.593,0,0,0,0,0,0,0,0,7.407960101179694,0,0
MMR,NZL,10440.23,10324.99,0,0,0,0,0,0,0,0,9.2534218918453,0,0
MMR,OMN,3981.808,4075.893,0,0,0,0,0,0,0,0,8.289491266485273,0,0
MMR,PAK,2971.663,2911.138,0,0,0,0,1,0,0,1,7.996877007752879,1,0
MMR,PAN,17130.3,16999.73,0,0,0,0,0,0,0,0,9.748604104299664,0,0
MMR,PER,19136.16,18871.54,0,0,0,0,0,0,0,0,9.859335017919417,0,0
MMR,PHL,2666.426,2804.203,0,0,0,0,0,0,0,0,7.888494277921087,0,0
MMR,POL,7542.436,7544.398,0,0,0,0,0,0,0,0,8.928300485746968,0,0
MMR,PRT,10121.5,10019.34,0,0,0,0,0,0,0,0,9.222417153201633,0,0
MMR,PRY,17162.89,17142.3,0,0,0,0,0,0,0,0,9.750504773780168,0,0
MMR,QAT,4710.306,4679.963,0,0,0,0,1,0,0,0,8.457508153052991,1,0
MMR,RWA,7545.527,7594.332,0,0,0,0,0,0,0,0,8.9287102163439,0,0
MMR,SAU,5189.874,5508.347,0,0,0,0,0,0,0,0,8.554464698408585,0,0
MMR,SEN,11947.65,11843.96,0,0,0,0,0,0,0,0,9.38828988530131,0,0
MMR,SGP,1919.541,2053.155,0,0,0,0,1,0,0,0,7.559841373941833,1,0
MMR,SVK,7825.054,7585.002,0,0,0,0,0,0,0,0,8.965085916343009,0,0
MMR,SVN,8045.69,7923.176,0,0,0,0,0,0,0,0,8.992891823306145,0,0
MMR,SWE,7742.131,7752.467,0,0,0,0,0,0,0,0,8.954432251686768,0,0
MMR,THA,575.9035,718.4217,1,0,0,0,0,0,0,0,6.3559401119381596,0,0
MMR,TUN,8555.149,8491.595,0,0,0,0,0,0,0,0,9.054288602889995,0,0
MMR,TUR,6902.261,6563.899,0,0,0,0,0,0,0,0,8.839604318069025,0,0
MMR,TZA,6786.904,7052.439,0,0,0,0,1,0,0,0,8.822750151915347,1,0
MMR,UGA,7199.227,7229.3,0,0,0,0,1,0,0,0,8.881728938129418,1,0
MMR,URY,16626,16760.02,0,0,0,0,0,0,0,0,9.718723014091033,0,0
MMR,USA,13550.22,13561.71,0,0,0,0,0,0,0,0,9.514158062338403,0,0
MMR,UZB,3751.04,3673.879,0,0,0,0,0,0,0,0,8.22978841384801,0,0
MMR,VNM,1124.431,1327.904,0,0,0,0,0,0,0,0,7.025032408912018,0,0
MMR,ZAF,9965.722,9126.158,0,0,0,0,0,0,0,0,9.206906683609818,0,0
MMR,ZMB,8272.513,8265.582,0,0,0,0,1,0,0,0,9.020693611266276,1,0
MMR,ZWE,8106.895,8279.859,0,0,0,0,1,0,0,0,9.000470213133758,1,0
MNG,AGO,11014.06,10968.16,0,0,0,0,0,0,0,0,9.306927917419719,0,0
MNG,ARE,5255.396,5069.858,0,0,0,0,0,0,0,0,8.567010637274915,0,0
MNG,ARG,18125.58,17994.31,0,0,0,0,0,0,0,0,9.805079479210887,0,0
MNG,AUS,10114.63,9934.461,0,0,0,0,0,0,0,0,9.221738169595188,0,0
MNG,AUT,6308.009,6333.012,0,0,0,0,0,0,0,0,8.749575374841582,0,0
MNG,AZE,4522.471,4516.117,0,0,0,0,0,0,0,0,8.41681380486636,0,0
MNG,BEL,6798.823,6743.033,0,0,0,0,0,0,0,0,8.824504787947406,0,0
MNG,BGD,3063.084,3037.436,0,0,0,0,0,0,0,0,8.027177530550768,0,0
MNG,BGR,6241.183,6056.783,0,0,0,0,0,0,0,0,8.738925026728158,0,0
MNG,BOL,16509.63,16546.41,0,0,0,0,0,0,0,0,9.711699126002845,0,0
MNG,BRA,16451.32,15762.14,0,0,0,0,0,0,0,0,9.708160996135302,0,0
MNG,BWA,11397.89,11188.98,0,0,0,0,0,0,0,0,9.341183529532442,0,0
MNG,CAN,9826.038,9343.295,0,0,0,0,0,0,0,0,9.192791080011977,0,0
MNG,CHE,6916.981,6835.637,0,0,0,0,0,0,0,0,8.841734681741238,0,0
MNG,CHL,18417.92,18344.48,0,0,0,0,0,0,0,0,9.821079382694943,0,0
MNG,CHN,1172.047,1783.082,1,0,0,1,0,0,0,0,7.066507071721957,1,0
MNG,CMR,10096.96,9851.254,0,0,0,0,0,0,0,0,9.219989667423729,0,0
MNG,COL,14183.88,14042.96,0,0,0,0,0,0,0,0,9.55986138748137,0,0
MNG,CRI,13501.64,13515.87,0,0,0,0,0,0,0,0,9.510566438529725,0,0
MNG,CYP,6050.101,5983.947,0,0,0,0,0,0,0,0,8.707830245100416,0,0
MNG,CZE,6295.875,6183.293,0,0,0,0,0,0,0,0,8.747649936024672,0,0
MNG,DEU,6613.546,6409.082,0,0,0,0,0,0,0,0,8.796875248911785,0,0
MNG,DNK,6036.328,6037.91,0,0,0,0,0,0,0,0,8.70555115903427,0,0
MNG,DOM,12636.03,12606.08,0,0,0,0,0,0,0,0,9.444307536088198,0,0
MNG,DZA,7965.293,7947.099,0,0,0,0,0,0,0,0,8.982849007606044,0,0
MNG,ECU,14703.29,14842.8,0,0,0,0,0,0,0,0,9.595826557249023,0,0
MNG,EGY,6561.703,6491.01,0,0,0,0,0,0,0,0,8.789005451905473,0,0
MNG,ESP,8063.195,7991.029,0,0,0,0,0,0,0,0,8.995065158939274,0,0
MNG,EST,5200.07,5119.434,0,0,0,0,0,0,0,0,8.556427366017374,0,0
MNG,ETH,7638.576,7529.407,0,0,0,0,0,0,0,0,8.940966477353715,0,0
MNG,FIN,5155.067,5072.318,0,0,0,0,0,0,0,0,8.547735393456803,0,0
MNG,FRA,7053.423,7128.626,0,0,0,0,0,0,0,0,8.861268309888727,0,0
MNG,GBR,6980.086,6905.756,0,0,0,0,0,0,0,0,8.850816516597423,0,0
MNG,GEO,4814.342,4797.055,0,0,0,0,0,0,0,0,8.479354658611454,0,0
MNG,GHA,10813.79,10693.81,0,0,0,0,0,0,0,0,9.288577450482078,0,0
MNG,GRC,6529.9,6447.563,0,0,0,0,0,0,0,0,8.784146908217537,0,0
MNG,GTM,12862.79,12881.85,0,0,0,0,0,0,0,0,9.462093926049466,0,0
MNG,HRV,6495.358,6448.978,0,0,0,0,0,0,0,0,8.778843046908241,0,0
MNG,HUN,6193.408,6128.189,0,0,0,0,0,0,0,0,8.731240779601213,0,0
MNG,IDN,6013.877,5910.629,0,0,0,0,0,0,0,0,8.701824911061307,0,0
MNG,IND,3328.61,3869.085,0,0,0,0,0,0,0,0,8.110310078414171,0,0
MNG,IRL,7125.949,7129.241,0,0,0,0,0,0,0,0,8.871498189249909,0,0
MNG,IRN,4688.8,4667.076,0,0,0,0,0,0,0,0,8.45293196516222,0,0
MNG,IRQ,5361.125,5248.477,0,0,0,0,0,0,0,0,8.586929120101132,0,0
MNG,ISL,6791.995,6740.545,0,0,0,0,0,0,0,0,8.823499991830724,0,0
MNG,ISR,6159.402,6071.867,0,0,0,0,0,0,0,0,8.725734973893122,0,0
MNG,ITA,6987.772,6898.866,0,0,0,0,0,0,0,0,8.851917043360473,0,0
MNG,JOR,6083.297,6004.819,0,0,0,0,0,0,0,0,8.713302097721952,0,0
MNG,JPN,3018.842,2957.95,0,0,0,0,0,0,0,0,8.01262859312697,0,0
MNG,KAZ,2371.558,2558.585,0,0,0,0,0,0,0,0,7.771302402113232,0,0
MNG,KEN,8652.989,8560.029,0,0,0,0,0,0,0,0,9.065660089370521,0,0
MNG,KHM,4046.109,4016.128,0,0,0,0,0,0,0,0,8.30551095755265,0,0
MNG,KOR,2003.103,2172.309,0,0,0,0,0,0,0,0,7.602452757209409,0,0
MNG,KWT,5371.958,5293.489,0,0,0,0,0,0,0,0,8.588947739295365,0,0
MNG,LAO,3351.879,3352.635,0,0,0,0,0,0,0,0,8.117276363098402,0,0
MNG,LKA,5227.907,5107.844,0,0,0,0,0,0,0,0,8.561766285756509,0,0
MNG,LTU,5400.041,5397.439,0,0,0,0,0,0,0,0,8.594161825116135,0,0
MNG,LUX,6793.377,6742.808,0,0,0,0,0,0,0,0,8.823703445958408,0,0
MNG,LVA,5352.423,5295.973,0,0,0,0,0,0,0,0,8.585304634559334,0,0
MNG,MAR,8786.203,8761.918,0,0,0,0,0,0,0,0,9.080937929208487,0,0
MNG,MEX,12104.09,11778.48,0,0,0,0,0,0,0,0,9.401298690999042,0,0
MNG,MLT,7302.21,7235.088,0,0,0,0,0,0,0,0,8.895932321046086,0,0
MNG,MMR,3598.607,3436.887,0,0,0,0,0,0,0,0,8.1883021051174385,0,0
MNG,MYS,5007.076,4955.426,0,0,0,0,0,0,0,0,8.5186073909645,0,0
MNG,NAM,11841.41,11708.64,0,0,0,0,0,0,0,0,9.379357989185442,0,0
MNG,NGA,10470.3,10095.16,0,0,0,0,0,0,0,0,9.256297956749213,0,0
MNG,NLD,6659.134,6612.274,0,0,0,0,0,0,0,0,8.803744725049768,0,0
MNG,NOR,5863.597,5838.988,0,0,0,0,0,0,0,0,8.676518516784665,0,0
MNG,NPL,2919.777,2910.533,0,0,0,0,0,0,0,0,7.979262522482987,0,0
MNG,NZL,12213.02,11845.91,0,0,0,0,0,0,0,0,9.410257874769027,0,0
MNG,OMN,5014.695,5068.378,0,0,0,0,0,0,0,0,8.520127880999215,0,0
MNG,PAK,3217.979,3656.364,0,0,0,0,0,0,0,0,8.076508801738617,0,0
MNG,PAN,13675.43,13687.61,0,0,0,0,0,0,0,0,9.523356071037139,0,0
MNG,PER,16032.68,15936.45,0,0,0,0,0,0,0,0,9.682384418154754,0,0
MNG,PHL,3925.72,4123.54,0,0,0,0,0,0,0,0,8.275305052883988,0,0
MNG,POL,5782.74,5845.77,0,0,0,0,0,0,0,0,8.662632897783864,0,0
MNG,PRT,8504.232,8418.699,0,0,0,0,0,0,0,0,9.048319200929054,0,0
MNG,PRY,17171.09,17092.09,0,0,0,0,0,0,0,0,9.750982434695443,0,0
MNG,QAT,5408.323,5327.782,0,0,0,0,0,0,0,0,8.595694342270615,0,0
MNG,RWA,9198.599,9131.509,0,0,0,0,0,0,0,0,9.126806468832262,0,0
MNG,SAU,5807.424,6043.275,0,0,0,0,0,0,0,0,8.666892378032891,0,0
MNG,SEN,11159.77,11064.54,0,0,0,0,0,0,0,0,9.32007062640393,0,0
MNG,SGP,5196.542,5192.74,0,0,0,0,0,0,0,0,8.555748683358944,0,0
MNG,SVK,6263.582,6062.755,0,0,0,0,0,0,0,0,8.742507504920432,0,0
MNG,SVN,6566.015,6478.892,0,0,0,0,0,0,0,0,8.789662382554816,0,0
MNG,SWE,5542.593,5637.119,0,0,0,0,0,0,0,0,8.620217720781358,0,0
MNG,THA,3848.093,3836.947,0,0,0,0,0,0,0,0,8.255332979892714,0,0
MNG,TUN,7512.813,7509.035,0,0,0,0,0,0,0,0,8.924365241869058,0,0
MNG,TUR,5969.189,5788.639,0,0,0,0,0,0,0,0,8.69436635126261,0,0
MNG,TZA,8956.542,8980.89,0,0,0,0,0,0,0,0,9.100139493975933,0,0
MNG,UGA,8824.388,8722.834,0,0,0,0,0,0,0,0,9.085274530954857,0,0
MNG,URY,18019.18,17887.1,0,0,0,0,0,0,0,0,9.799192025132495,0,0
MNG,USA,10166.81,10252.95,0,0,0,0,0,0,0,0,9.226883772188668,0,0
