iso3c,country,year,SH.XPD.CHEX.GD.ZS,SH.MED.PHYS.ZS,SH.MED.NUMW.P3,SH.MED.BEDS.ZS,SP.DYN.LE00.IN,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SE.ADT.LITR.ZS,IT.NET.USER.ZS,GB.XPD.RSDV.GD.ZS,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes.x,degree,strength,eigen,betweenness,closeness,local_clustering,network_density,network_clustering,network_components,life_expectancy,health_spending,physicians,nurses,hospital_beds,internet,gdp_pc_ppp,population,l_life_expectancy,l_degree,l_strength,l_eigen,l_network_density,l_network_clustering,GHED_EXTCHE_SHA2011,UHC_INDEX_REPORTED,UHC_SCI_CAPACITY,UHC_SCI_INFECT,UHC_SCI_NCD,UHC_SCI_RMNCH,SDGIHR,UHC_IHR,SDGIHR2018,SDGIHR2021,UHC_AVAILABILITY_SCORE,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,notes.y,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share,l_un_eigen,l_un_degree,l_un_strength,l_UHC_INDEX_REPORTED,l_SDGIHR2021,l_GHED_EXTCHE_SHA2011
ISR,Israel,2021,7.83961058,3.636,5.885,3.05,82.5,46162.0822730247,9371400,NA,90.29689758,5.75725,Israel,Global North,Middle East,yes,NA,NA,NA,0.101010101010101,5.040911618200231,0.1379983822734858,0.10678210678210678,0.14270465335929527,0.3111111111111111,0.0692929292929293,0.5189184704184704,1,82.5,7.83961058,3.636,5.885,3.05,90.29689758,46162.0822730247,9371400,82.6487804878049,0.0707070707070707,3.60504226856912,0.24459348588898985,0.0692929292929293,0.5278253968253971,0.51995999,85,95,100,65,82,NA,NA,NA,NA,NA,0.101010101010101,5.941781061528343,2.929829196155301e-16,0,0.34418551400137953,0.6666666666666666,0.15838383838383838,0.5698327018659896,2,NA,86,22,51,11,0.2558139534883721,0.5930232558139535,0.12790697674418605,3.6958504227367493e-16,0.101010101010101,5.333333333333334,84,NA,0.66265059
ISR,Israel,2022,7.12004995,3.686,5.822,3.13,82.7,48098.187235579,9557500,NA,91.85079615,6.17831,Israel,Global North,Middle East,yes,NA,NA,NA,0.08080808080808081,4.137327452464677,0.05658679974544969,0.08719851576994433,0.13637447648203016,0.32142857142857145,0.0696969696969697,0.5222475302475303,1,82.7,7.12004995,3.686,5.822,3.13,91.85079615,48098.187235579,9557500,82.5,0.101010101010101,5.040911618200231,0.1379983822734858,0.0692929292929293,0.5189184704184704,0.91063225,85,95,100,66,83,NA,NA,NA,86,NA,0.101010101010101,6.180984952120383,0.15864737078857027,0,0.3574329970726235,0.7777777777777778,0.14949494949494951,0.5797473993311509,2,NA,89,27,47,12,0.30337078651685395,0.5280898876404494,0.1348314606741573,2.929829196155301e-16,0.101010101010101,5.941781061528343,85,NA,0.51995999
ISR,Israel,2023,7.09822369,3.797,5.899,3.14,83.1951219512195,47527.151024672,9849000,NA,87.03842615,6.34589,Israel,Global North,Middle East,yes,NA,NA,NA,0.0707070707070707,3.724857031338048,0.01948023076207956,0.02246959389816532,0.12012023505526805,0.4285714285714286,0.0703030303030303,0.5162481407481407,1,83.1951219512195,7.09822369,3.797,5.899,3.14,87.03842615,47527.151024672,9849000,82.7,0.08080808080808081,4.137327452464677,0.05658679974544969,0.0696969696969697,0.5222475302475303,1.44715178,85,95,100,66,83,NA,NA,NA,86.2,62,0.101010101010101,6.064132706374085,0,0,0.3691460533401691,0.6666666666666666,0.1507070707070707,0.5527544662005557,2,NA,88,26,52,10,0.29545454545454547,0.5909090909090909,0.11363636363636365,0.15864737078857027,0.101010101010101,6.180984952120383,85,86,0.91063225
ISR,Israel,2024,7.09822369,3.797,5.899,3.14,83.1975609756098,47338.8424624205,9974400,NA,88.18242225,NA,Israel,Global North,Middle East,yes,NA,NA,NA,0.09090909090909093,4.527506324960228,0.01403230619630364,0.03854875283446712,0.12592270949128603,0.3055555555555556,0.0707070707070707,0.520127705627706,1,83.1975609756098,7.09822369,3.797,5.899,3.14,88.18242225,47338.8424624205,9974400,83.1951219512195,0.0707070707070707,3.724857031338048,0.01948023076207956,0.0703030303030303,0.5162481407481407,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,0.101010101010101,6.009233286582515,0,0,0.3531124524260386,0.4,0.15313131313131317,0.5615596418994362,2,NA,95,24,54,15,0.25263157894736843,0.5684210526315789,0.15789473684210523,0,0.101010101010101,6.064132706374085,85,86.2,1.44715178
ITA,Italy,2004,8.13726902,3.667,5.327,3.99,80.7804878048781,51495.0028841364,57828179,NA,33.24,1.04662,Italy,Global North,Europe,yes,NA,NA,NA,0.0505050505050505,2.4439936547393417,8.498899211741275e-4,0.0030921459492888,0.10241269289001892,0.6,0.0703030303030303,0.5013412698412696,1,80.7804878048781,8.13726902,3.667,5.327,3.99,33.24,51495.0028841364,57828179,NA,NA,NA,NA,NA,NA,0,77,91,100,56,69,NA,NA,NA,NA,NA,0.1111111111111111,10.832550860719872,0.41002400428211994,0,0.5283001115394397,0.8545454545454545,0.15393939393939393,0.5900062761855849,2,NA,73,48,12,12,0.6575342465753424,0.1643835616438356,0.1643835616438356,NA,NA,NA,NA,NA,NA
ITA,Italy,2005,8.30906773,3.687,5.189,4.01,80.7829268292683,51585.6445807938,58166682,NA,35,1.04057,Italy,Global North,Europe,yes,NA,NA,NA,0.0505050505050505,2.457629947966065,0.00112064749396624,0.00721500721500721,0.10380579630409131,0.6,0.07010101010101011,0.5399432234432231,1,80.7829268292683,8.30906773,3.687,5.189,4.01,35,51585.6445807938,58166682,80.7804878048781,0.0505050505050505,2.4439936547393417,8.498899211741275e-4,0.0703030303030303,0.5013412698412696,0,77,91,100,57,70,NA,NA,NA,NA,NA,0.21212121212121213,20.306496347785178,0.6926122147834902,0.0101010101010101,0.6227959494599848,0.5380952380952382,0.15313131313131317,0.6098658794170678,2,NA,75,50,10,14,0.6666666666666666,0.13333333333333333,0.18666666666666668,0.41002400428211994,0.1111111111111111,10.832550860719872,77,NA,0
ITA,Italy,2006,8.39791012,3.685,5.352,3.95,81.2829268292683,52304.2402949819,58399861,NA,37.99,1.07903,Italy,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,2.875936083032674,0.00424268533482769,0.00350443207586064,0.10487596033670137,0.6666666666666667,0.0698989898989899,0.5350836940836942,1,81.2829268292683,8.39791012,3.685,5.352,3.95,37.99,52304.2402949819,58399861,80.7829268292683,0.0505050505050505,2.457629947966065,0.00112064749396624,0.07010101010101011,0.5399432234432231,0,78,91,100,57,71,NA,NA,NA,NA,NA,0.2727272727272727,26.472426752879365,0.9765329792925744,0.01129893034654939,0.6917675539355032,0.45014245014245013,0.1496969696969697,0.5817354365182462,2,NA,101,71,13,17,0.7029702970297029,0.12871287128712872,0.16831683168316833,0.6926122147834902,0.21212121212121213,20.306496347785178,77,NA,0
ITA,Italy,2007,8.10167217,3.752,5.476,3.86,81.4341463414634,52747.1905476807,58756247,NA,40.79,1.12421,Italy,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,2.9218888664422815,0.00323187965527048,0,0.11684251374853978,0.8666666666666666,0.0698989898989899,0.549696026196026,1,81.4341463414634,8.10167217,3.752,5.476,3.86,40.79,52747.1905476807,58756247,81.2829268292683,0.06060606060606061,2.875936083032674,0.00424268533482769,0.0698989898989899,0.5350836940836942,0,78,91,100,58,72,NA,NA,NA,NA,NA,0.1717171717171717,16.2766958779617,0.5567200087373939,0.00447621161906876,0.5843300708413127,0.625,0.1496969696969697,0.608370138089276,2,NA,79,55,14,10,0.6962025316455697,0.17721518987341772,0.12658227848101267,0.9765329792925744,0.2727272727272727,26.472426752879365,78,NA,0
ITA,Italy,2008,8.50157547,3.74,5.47,3.74,81.4853658536585,51806.3906176391,59211181,NA,44.53,1.15548,Italy,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.2917854225962726,4.926898280873102e-4,0.00371057513914656,0.09863922631639396,0.5714285714285714,0.07050505050505051,0.5349568209568212,1,81.4853658536585,8.50157547,3.74,5.47,3.74,44.53,51806.3906176391,59211181,81.4341463414634,0.06060606060606061,2.9218888664422815,0.00323187965527048,0.0698989898989899,0.549696026196026,0,79,91,100,59,73,NA,NA,NA,NA,NA,0.21212121212121213,19.78585887796414,0.7256297674221198,0.00925386027426843,0.6223720609073743,0.5238095238095238,0.14505050505050504,0.5963073185196275,2,NA,78,50,10,18,0.6410256410256411,0.1282051282051282,0.2307692307692308,0.5567200087373939,0.1717171717171717,16.2766958779617,78,NA,0
ITA,Italy,2009,8.91290951,3.739,5.466,3.64,81.6365853658537,48774.3916833748,59555454,NA,48.83,1.21261,Italy,Global North,Europe,yes,NA,NA,NA,0.08080808080808081,3.806404594982488,7.345310235971911e-4,0.00783343640486497,0.1170265501653504,0.5714285714285714,0.0707070707070707,0.5610075480075479,1,81.6365853658537,8.91290951,3.739,5.466,3.64,48.83,48774.3916833748,59555454,81.4853658536585,0.0707070707070707,3.2917854225962726,4.926898280873102e-4,0.07050505050505051,0.5349568209568212,0,79,91,100,59,74,NA,NA,NA,NA,NA,0.15151515151515152,14.063419117647058,0.4770259724820927,0.00938638081495224,0.5719234701177209,0.4857142857142857,0.14686868686868687,0.5974254347005826,2,NA,68,41,15,12,0.6029411764705882,0.22058823529411764,0.17647058823529413,0.7256297674221198,0.21212121212121213,19.78585887796414,79,NA,0
ITA,Italy,2010,8.87928963,3.763,5.439,3.59,82.0365853658537,49301.6959141674,59819407,NA,53.68,1.21296,Italy,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.5391503548061123,0.00475978566673544,0.02659245516388373,0.11623350809293714,0.6190476190476191,0.06888888888888889,0.5486450771450773,1,82.0365853658537,8.87928963,3.763,5.439,3.59,53.68,49301.6959141674,59819407,81.6365853658537,0.08080808080808081,3.806404594982488,7.345310235971911e-4,0.0707070707070707,0.5610075480075479,0,80,91,100,60,75,75,75,NA,NA,NA,0.101010101010101,9.52875329236172,0,0.00144300144300144,0.4880645725150698,0.7333333333333333,0.1434343434343434,0.5894803740581499,2,NA,72,44,12,12,0.6111111111111112,0.16666666666666666,0.16666666666666666,0.4770259724820927,0.15151515151515152,14.063419117647058,79,NA,0
ITA,Italy,2011,8.728508,3.835,5.412,3.46,82.1878048780488,49473.0149235634,60026841,98.8499984741211,54.3899983018814,1.19531,Italy,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.569722947338588,0.00673783670525799,0.00783343640486497,0.11744863115807726,0.6190476190476191,0.07010101010101011,0.5503687423687423,1,82.1878048780488,8.728508,3.835,5.412,3.46,54.3899983018814,49473.0149235634,60026841,82.0365853658537,0.0707070707070707,3.5391503548061123,0.00475978566673544,0.06888888888888889,0.5486450771450773,0,80,92,100,60,76,77,77,NA,NA,NA,0.202020202020202,19.17780287345505,0.692445798266308,0.00484436198721913,0.6222465745502233,0.5578947368421052,0.1511111111111111,0.5839670612076229,2,NA,69,45,11,13,0.6521739130434783,0.15942028985507245,0.18840579710144928,0,0.101010101010101,9.52875329236172,80,NA,0
ITA,Italy,2012,8.7983427,3.81,5.325,3.37,82.2390243902439,47795.9579360541,60191247,NA,55.829997993283,1.25559,Italy,Global North,Europe,yes,NA,NA,NA,0.08080808080808081,3.9372695897660193,0.00593521302673424,0.01257472686044114,0.11889189911293171,0.6071428571428571,0.0703030303030303,0.5691846486846484,1,82.2390243902439,8.7983427,3.81,5.325,3.37,55.829997993283,47795.9579360541,60191247,82.1878048780488,0.0707070707070707,3.569722947338588,0.00673783670525799,0.07010101010101011,0.5503687423687423,0,81,93,100,61,76,NA,NA,NA,NA,NA,0.1919191919191919,17.920352178275323,0,0,0.600254686347791,0.5964912280701754,0.14767676767676766,0.5743485651536343,2,NA,74,49,11,14,0.6621621621621622,0.14864864864864866,0.1891891891891892,0.692445798266308,0.202020202020202,19.17780287345505,80,NA,0
