iso3c,country_name_wdi,global_group,region,year,GHED_EXTCHE_SHA2011,UHC_INDEX_REPORTED,UHC_SCI_CAPACITY,UHC_SCI_INFECT,UHC_SCI_NCD,UHC_SCI_RMNCH,SDGIHR,UHC_IHR,SDGIHR2018,SDGIHR2021,UHC_AVAILABILITY_SCORE
KAZ,Kazakhstan,Global South,Europe & Central Asia,2015,0.08288634,82,92,97,62,81,78,78,NA,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2016,0.18342023,82,91,98,63,80,NA,NA,NA,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2017,0.18244004,82,90,98,64,81,NA,NA,NA,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2018,0.15486293,82,89,98,65,81,NA,NA,71,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2019,0,83,94,98,65,81,NA,NA,82,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2020,0.03214625,83,93,98,66,80,NA,NA,81,NA,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2021,0.09244051,84,96,98,66,81,NA,NA,NA,88,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2022,0.38589305,84,93,98,67,81,NA,NA,NA,80,NA
KAZ,Kazakhstan,Global South,Europe & Central Asia,2023,0.18330725,83,88,98,67,81,NA,NA,NA,66.6667,77
KAZ,Kazakhstan,Global South,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA
KEN,Kenya,Global South,Sub-Saharan Africa,2004,20.45493889,31,36,9,55,52,NA,NA,NA,NA,NA
KEN,Kenya,Global South,Sub-Saharan Africa,2005,18.9226532,36,36,16,56,53,NA,NA,NA,NA,NA
KEN,Kenya,Global South,Sub-Saharan Africa,2006,29.00087166,41,36,26,57,55,NA,NA,NA,NA,NA
KEN,Kenya,Global South,Sub-Saharan Africa,2007,29.00333977,43,35,30,58,56,NA,NA,NA,NA,NA
