iso3c,country,year,SH.XPD.CHEX.GD.ZS,SH.MED.PHYS.ZS,SH.MED.NUMW.P3,SH.MED.BEDS.ZS,SP.DYN.LE00.IN,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SE.ADT.LITR.ZS,IT.NET.USER.ZS,GB.XPD.RSDV.GD.ZS,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,degree,strength,eigen,betweenness,closeness,local_clustering,network_density,network_clustering,network_components,life_expectancy,health_spending,physicians,nurses,hospital_beds,internet,gdp_pc_ppp,population,l_life_expectancy,l_degree,l_strength,l_eigen,l_network_density,l_network_clustering
CRI,Costa Rica,2013,7.68229342,2.556,2.179,1.18,80.189,20232.2670799446,4716147,NA,45.96,0.54253,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.06060606060606061,3.342421297901079,0.07942337051422063,0.0030921459492888066,0.13129612403200644,0.6666666666666667,0.0707070707070707,0.5518717393717393,1,80.189,7.68229342,2.556,2.179,1.18,45.96,20232.2670799446,4716147,79.925,0.0707070707070707,3.6736339640842073,0.38585261030439283,0.0703030303030303,0.5691846486846484
CRI,Costa Rica,2014,7.66376209,2.659,2.408,1.17,80.231,20724.9217693423,4767119,NA,53,0.55627,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.06060606060606061,3.3373570318326955,0.07562558433168703,0.004329004329004329,0.13659473846581577,0.5333333333333333,0.0707070707070707,0.5188569763569765,1,80.231,7.66376209,2.659,2.408,1.17,53,20724.9217693423,4767119,80.189,0.06060606060606061,3.342421297901079,0.07942337051422063,0.0707070707070707,0.5518717393717393
CRI,Costa Rica,2015,7.59196186,1.806,2.422,1.16,80.407,21254.7840932049,4818038,NA,59.7629501371681,0.43665,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.08080808080808081,4.617016892851873,0.6181005961244559,0.03421974850546279,0.1373657173207306,0.5,0.0694949494949495,0.5312016317016317,1,80.407,7.59196186,1.806,2.422,1.16,59.7629501371681,21254.7840932049,4818038,80.231,0.06060606060606061,3.3373570318326955,0.07562558433168703,0.0707070707070707,0.5188569763569765
CRI,Costa Rica,2016,7.31724358,1.955,2.592,1.16,79.988,21925.6000803999,4866998,NA,65.8804491942718,0.44335,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.0707070707070707,3.9911547046370064,0.0390645305389478,0.013399299113584827,0.13311401309575807,0.4761904761904762,0.0707070707070707,0.5094756909756909,1,79.988,7.31724358,1.955,2.592,1.16,65.8804491942718,21925.6000803999,4866998,80.407,0.08080808080808081,4.617016892851873,0.6181005961244559,0.0694949494949495,0.5312016317016317
CRI,Costa Rica,2017,7.04522991,2.101,3.124,1.15,79.994,22622.5534502517,4913177,NA,71.5816646195022,0.42587,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.0707070707070707,3.902917638287198,0.02481067717585982,0.07895279323850753,0.13457143630478383,0.6190476190476191,0.07131313131313131,0.515988566988567,1,79.994,7.04522991,2.101,3.124,1.15,71.5816646195022,22622.5534502517,4913177,79.988,0.0707070707070707,3.9911547046370064,0.0390645305389478,0.0707070707070707,0.5094756909756909
CRI,Costa Rica,2018,7.28587723,2.253,2.853,1.12,80.09,23005.3121471794,4957818,NA,73.4797284369906,0.37144,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.08080808080808081,4.492950365826326,0.2063459198093146,0.17645846217274788,0.13818892218464182,0.5714285714285714,0.0698989898989899,0.5123425463425463,1,80.09,7.28587723,2.253,2.853,1.12,73.4797284369906,23005.3121471794,4957818,79.994,0.0707070707070707,3.902917638287198,0.02481067717585982,0.07131313131313131,0.515988566988567
CRI,Costa Rica,2019,7.2212491,2.376,2.912,1.11,80.296,23364.783127574,4999553,NA,81.2025964435269,NA,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.0707070707070707,3.741354514602922,0.12476773416629794,0.13378684807256236,0.13609191930341333,0.4285714285714286,0.07010101010101011,0.5263535353535355,1,80.296,7.2212491,2.376,2.912,1.11,81.2025964435269,23364.783127574,4999553,80.09,0.08080808080808081,4.492950365826326,0.2063459198093146,0.0698989898989899,0.5123425463425463
CRI,Costa Rica,2020,7.82545757,2.494,3.064,1.17,79.725,22211.8613921698,5034320,NA,80.530186079999993,0.33002,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.09090909090909091,4.815846583727033,0.15057480619142963,0.09874252731395589,0.1362603368075314,0.3888888888888889,0.0692929292929293,0.5278253968253971,1,79.725,7.82545757,2.494,3.064,1.17,80.530186079999993,22211.8613921698,5034320,80.296,0.0707070707070707,3.741354514602922,0.12476773416629794,0.07010101010101011,0.5263535353535355
CRI,Costa Rica,2021,7.61130476,2.564,3.096,1.2,78.05,23852.9253020002,5059988,NA,82.74901607,0.27385,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.09090909090909091,4.707491993056495,0.4574779347158535,0.2333539476396619,0.14597914561403225,0.3888888888888889,0.0692929292929293,0.5189184704184704,1,78.05,7.61130476,2.564,3.096,1.2,82.74901607,23852.9253020002,5059988,79.725,0.09090909090909091,4.815846583727033,0.15057480619142963,0.0692929292929293,0.5278253968253971
CRI,Costa Rica,2022,7.18368196,2.687,3.071,1.14,79.316,24831.7193480342,5081765,NA,82.59801121,0.33789,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.08080808080808081,4.186355072725489,0.489761637821843,0.2636569779426922,0.14341602880044127,0.32142857142857145,0.0696969696969697,0.5222475302475303,1,79.316,7.18368196,2.687,3.071,1.14,82.59801121,24831.7193480342,5081765,78.05,0.09090909090909091,4.707491993056495,0.4574779347158535,0.0692929292929293,0.5189184704184704
CRI,Costa Rica,2023,6.8663702,2.687,3.071,1.14,80.799,25979.6286150717,5105525,NA,85.39514799,0.33738,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.0707070707070707,3.878719003274872,0.5036184072196853,0.00474129045557617,0.11979885894097618,0.5238095238095238,0.0703030303030303,0.5162481407481407,1,80.799,6.8663702,2.687,3.071,1.14,85.39514799,25979.6286150717,5105525,79.316,0.08080808080808081,4.186355072725489,0.489761637821843,0.0696969696969697,0.5222475302475303
CRI,Costa Rica,2024,6.8663702,2.687,3.071,1.14,80.996,26973.4361580719,5129910,NA,87.17019653,NA,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA,0.0707070707070707,3.883424319167086,0.4572939824492268,0.010513296227581941,0.12352388362843315,0.5714285714285714,0.0707070707070707,0.520127705627706,1,80.996,6.8663702,2.687,3.071,1.14,87.17019653,26973.4361580719,5129910,80.799,0.0707070707070707,3.878719003274872,0.5036184072196853,0.0703030303030303,0.5162481407481407
