iso3c,year,iv_distance_weighted_peer_eigen,iv_language_peer_eigen,iv_historical_peer_eigen,iv_contiguous_peer_eigen
DNK,2005,0.18855019650743543,NA,1.780810360551378e-5,3.4498915555189714e-5
DNK,2006,0.26044138364211356,NA,2.48965655166948e-5,5.38130086398277e-5
DNK,2007,0.16989433868064163,NA,9.33713543599325e-5,7.942181102542244e-5
DNK,2008,0.14526588115645647,NA,2.16333874235862e-5,4.718599418765512e-5
DNK,2009,0.12899707153069476,NA,9.406260572046846e-6,3.217027523746653e-5
DNK,2010,0.15830118866710174,NA,1.1068127949270198e-4,3.173972135017695e-4
DNK,2011,0.2041864503434381,NA,1.7262070648974543e-4,7.055980208144231e-4
DNK,2012,0.1491981831765663,NA,2.0541196832407388e-4,2.788073676905563e-4
DNK,2013,0.14080884565562704,NA,6.109755850085658e-5,1.5853824223717748e-4
DNK,2014,0.1439593035323232,NA,1.4667540668046678e-4,1.5769906136842228e-4
DNK,2015,0.1780461730930517,NA,0.00273038979992881,0.0026583322401707
DNK,2016,0.15600390372850498,NA,0.00113277898390888,7.51408629197852e-4
DNK,2017,0.1166469056939918,NA,9.757991285146814e-5,8.772639150649658e-5
DNK,2018,0.19047256417564257,NA,0.00390679572086456,0.00393196630691657
DNK,2019,0.2519930683329241,NA,0.03320993535760928,0.08319624758809344
DNK,2020,0.20713081283884688,NA,0.03807261448905078,0.08311446752224792
DNK,2021,0.21268571140989131,NA,0.01717485474223515,0.02694778129044679
DNK,2022,0.1545949413051721,NA,0.00327812494867844,0.00744362809601995
DNK,2023,0.13990278084712512,NA,0.00140337896964535,0.00287876705781135
DNK,2024,0.12353384363201494,NA,0.00124507851111562,0.00112778621107143
DOM,2004,0.22067139969464852,0.2722346145702189,1.3525389194617276e-4,NA
DOM,2005,0.19492520054378165,0.3661190714707424,1.0720269551696236e-4,NA
DOM,2006,0.27154037358436706,0.4236218758661963,1.7849311571279023e-4,NA
DOM,2007,0.17226176891291745,0.25525920191868035,1.3841691675371223e-4,NA
DOM,2008,0.1466710056776842,0.31476740783203816,5.339001281982174e-5,NA
DOM,2009,0.13365988108959054,0.08749216467134358,3.7981474665201365e-5,NA
DOM,2010,0.16259036297321702,0.36108376444465723,2.459397910554665e-4,NA
DOM,2011,0.21205931944068646,0.43759043297458355,9.006093125703171e-4,NA
DOM,2012,0.15545030795654527,0.3751925772615249,4.191995133646772e-4,NA
DOM,2013,0.1473468044670569,0.1481928909864678,4.979509209433914e-4,NA
DOM,2014,0.15122306042679795,0.12020809974338548,2.016378453908865e-4,NA
DOM,2015,0.18870681668255554,0.4565307892090106,0.0043160369288214,NA
DOM,2016,0.16259382231327751,0.07015971324762499,0.00103473157372139,NA
DOM,2017,0.12146265711820277,0.04296771118220016,1.0334667450274528e-4,NA
DOM,2018,0.19845234990189875,0.16939202556124705,0.00437004055960422,NA
DOM,2019,0.2446677120570595,0.11479003405348437,0.05437439353517968,NA
DOM,2020,0.1973003548820417,0.14984823366003605,0.11323875598529012,NA
DOM,2021,0.2149560307471348,0.30583223121331915,0.0357818154060586,NA
DOM,2022,0.1604253377418535,0.34507787730987466,0.01100499145848755,NA
DOM,2023,0.14555917372008326,0.3137989289716141,0.00305549885350853,NA
DOM,2024,0.13010713442292077,0.3000884437254033,0.00162952151908158,NA
DZA,2004,0.21719720949145566,0.23164267755005502,0.5525799701939497,0.5275609959735623
DZA,2005,0.19102483597914638,0.1861849596317416,0.369600330959997,0.5775796803815026
DZA,2006,0.2638900907946795,0.26694894933854696,0.6257466378939053,0.7927847083807652
DZA,2007,0.16918627029934452,0.19346664438328479,0.4093353160862862,0.6759676385612097
DZA,2008,0.14478602945243826,0.15855123778582078,0.28629053625410117,0.659866881592194
DZA,2009,0.13161810465698612,0.11283203126287888,0.3347960774452757,0.11929027747859952
DZA,2010,0.15985005883134534,0.1542209174604407,0.35665076279108715,0.712153726708938
DZA,2011,0.2064844686708908,0.19586699492557275,0.4099607154681455,0.6808854856477665
DZA,2012,0.15071246376130648,0.15414306983331555,0.32066871578561557,0.7138436011377136
DZA,2013,0.1439011986336016,0.1324033742767275,0.35292486606220524,0.17430783279256495
DZA,2014,0.14707051718930314,0.140315591785218,0.39558403983193074,0.16932032988731663
DZA,2015,0.17551053853378298,0.1749397323836766,0.3348986431109563,0.724604386247202
DZA,2016,0.15989175850881443,0.15718140673278236,0.3340756120898928,0.10301869492935617
DZA,2017,0.11955794622167278,0.11288469323867753,0.27552670032203264,0.07133221734048437
DZA,2018,0.19318185663642576,0.21110712104868906,0.34721146301057937,0.28553869233818374
DZA,2019,0.24730354153781775,0.16358875612801105,0.26199022403504535,0.20076067798126973
DZA,2020,0.1989226629991529,0.13976796822789664,0.19294539333044694,0.29178176183682536
DZA,2021,0.2056960578105502,0.23261669132179785,0.3259044686400228,0.5062346369096726
DZA,2022,0.15370367985231678,0.1726150341213788,0.2458841420759652,0.5477862711583719
DZA,2023,0.13597032319415453,0.17855443824668998,0.23723774941693693,0.49792823268289244
DZA,2024,0.12069930723894969,0.15622608774967242,0.22974604128725765,0.5032106289206835
ECU,2004,0.22637868352785712,0.29561614350270177,0.2247934796210912,0.38798690167336275
ECU,2005,0.19823372560524202,0.3694537536487543,0.44435741713247495,0.5277910154908402
ECU,2006,0.2732953230709574,0.41592486481174273,0.4567942512894908,0.5452523933170629
ECU,2007,0.17597376434405723,0.267727527645333,0.16313270183063613,0.39119942368681176
ECU,2008,0.15024910088681467,0.3226921625906157,0.18683226077762322,0.5189659055757939
ECU,2009,0.13415125019532917,0.08857634835257949,0.04594412718663396,0.10696365704187448
ECU,2010,0.1677665745664179,0.3742994918648381,0.36525189099170324,0.6813087077358995
ECU,2011,0.21684691790485894,0.4444387799256214,0.511899707533548,0.766170934455796
ECU,2012,0.1596050336375124,0.3798842663446929,0.4472976545600982,0.7318073104279632
ECU,2013,0.1486699244511223,0.15053913642749941,0.0865300433240299,0.22690663947602296
ECU,2014,0.15069409613144505,0.11328568876766701,0.07806050981585043,0.18151141749674077
ECU,2015,0.18877743430597566,0.4327857293007743,0.4383307243288949,0.8060033211441955
ECU,2016,0.1626224412995795,0.06955201132610662,0.03835080779557915,0.11233436581933721
ECU,2017,0.12141534127269926,0.04255152065418518,0.020298145599589337,0.0590521983297209
ECU,2018,0.19952433698850588,0.1697533661533654,0.133073069752979,0.28428716196605985
ECU,2019,0.24476659589867777,0.1192145927040474,0.08656950148567796,0.21168468723302802
ECU,2020,0.1979726643602585,0.15501276896106675,0.09184393593985578,0.30755576333838197
ECU,2021,0.21813207858296207,0.3134285778565024,0.2099884695172641,0.6139213567095408
ECU,2022,0.1622230879617378,0.3382709165359973,0.34325867786219305,0.6839838604356838
ECU,2023,0.1480687222122159,0.3126568243722106,0.26508587247947935,0.6456930933517506
ECU,2024,0.1313027671872912,0.29032599934853237,0.2891382735992761,0.6893120020300304
EGY,2004,0.21720562599076462,0.24652804268207273,0.2190671737463876,0.00332704805921035
EGY,2005,0.1879207328591643,0.1894774509824502,0.34842809968803284,0.00594308370991459
EGY,2006,0.2623256561403248,0.2801703011520487,0.3153504917908367,0.01222155120102847
EGY,2007,0.16531548119929745,0.18480791440102992,0.15572867670056956,0.01183102031550838
EGY,2008,0.13905195335024867,0.13248227097670479,0.22125115641091486,3.5264607055175554e-4
EGY,2009,0.1331956320019573,0.15585774139716393,0.055615545268966574,0.00300525316044948
EGY,2010,0.15967899520415002,0.1476186973048064,0.32101148759238074,0.02308126885919277
EGY,2011,0.20649192962862203,0.2094952259956447,0.31059961257740015,0.03023432270248157
EGY,2012,0.15023802052172294,0.14190827738119471,0.23780763292981644,0.02725804101068956
EGY,2013,0.14444664772292523,0.18413200402777924,0.05506572408338191,0.00649444847800388
EGY,2014,0.14917974034034218,0.18403949091763866,0.03572227110250903,0.00408726133506859
EGY,2015,0.1779905942008604,0.18667053387865146,0.16203339559692845,0.04079431592011556
EGY,2016,0.16178945283021068,0.22916020206594806,0.022201733015431695,0.00585235538001204
EGY,2017,0.12176364281634601,0.16930004659647907,0.013732388386300538,0.0017782632542442
EGY,2018,0.19511193977457275,0.2785984362126238,0.07072932218640621,0.02348254546668615
EGY,2019,0.24795240512528374,0.22793595172946682,0.09385029215499945,0.19803806301663351
EGY,2020,0.20118224431897463,0.13714365748354992,0.10416429361019491,0.24459348588898985
EGY,2021,0.21033831151714633,0.2218274220804662,0.21938872598478062,0.1379983822734858
EGY,2022,0.15523557387880443,0.15934388676249456,0.10702076220506754,0.05658679974544969
EGY,2023,0.13896865791730398,0.1535546132511395,0.08391904311267502,0.01948023076207956
EGY,2024,0.1230008676869755,0.1260865097955942,0.0818739913958228,0.01403230619630364
ESP,2004,0.2222121093504985,0.328108491275084,0.2939132206698987,0.0013087379619846264
ESP,2005,0.1943720970908342,0.4276076493199338,0.38943954856559854,8.02005085614611e-4
ESP,2006,0.2683797408818713,0.47559553530375515,0.4495288964190486,0.0045147990657000954
ESP,2007,0.17579033639475442,0.312812998309409,0.28405697545885683,0.0025118005812715108
ESP,2008,0.1506211744392995,0.3859467093466745,0.340981161843757,5.602557785850658e-4
ESP,2009,0.13265594021179453,0.10176688444572972,0.09451490177891679,4.1729712187812994e-4
ESP,2010,0.1636592248031268,0.42689348041016034,0.38288325889701036,0.0014160044112446432
ESP,2011,0.21109778595824086,0.508527022275581,0.459901806601268,0.0024161773180384886
ESP,2012,0.15443001998043338,0.4300289860062124,0.3964797732349192,0.0018447613496492335
ESP,2013,0.14529500292248412,0.16545771754826397,0.1617454127961988,6.317000408125105e-4
ESP,2014,0.14824622257032236,0.12727022251511091,0.13450142934006368,4.149219597625032e-4
ESP,2015,0.18472032081646714,0.49673191934371036,0.47510812304092426,0.00573806278784314
ESP,2016,0.1600980074106339,0.07427061271511233,0.08725296922805977,0.001083442111470205
ESP,2017,0.11978968937326115,0.045477613472552574,0.05547931602551392,1.1300832757674896e-4
ESP,2018,0.19558770356030422,0.1808155636860847,0.19269960636081732,0.003966550721120475
ESP,2019,0.2488046200004356,0.1231227019316915,0.13120199509507008,0.044169051516975574
ESP,2020,0.2028403768996055,0.16402605874499007,0.1591318559142517,0.0778918174457241
ESP,2021,0.21650346636760337,0.3420905794594332,0.3356350473835572,0.0326989367996195
ESP,2022,0.1584951778321772,0.3832808874750844,0.37640831860617646,0.01880488355713231
ESP,2023,0.14464688651041469,0.35032082153720195,0.34655893001539195,0.00514077958959088
ESP,2024,0.12783207800107324,0.3270849278180256,0.3152527880743307,0.00272629658057247
EST,2004,0.2160106084706457,NA,4.6101292515695957e-4,0.00113766646280336
EST,2005,0.18911189845723247,NA,2.9575015296755427e-4,6.343435825065096e-4
EST,2006,0.261416873595688,NA,6.129476601380053e-4,9.227696771934644e-4
EST,2007,0.1703421359611092,NA,5.28619296898381e-4,0.00110612031539301
EST,2008,0.1454510491677005,NA,0.004583214697034017,7.152329857237405e-4
EST,2009,0.12968367201968825,NA,0.0013492405723766238,4.175950383285901e-4
EST,2010,0.15848477605675124,NA,0.004291759355971281,0.00363189304667492
EST,2011,0.20442300090224874,NA,0.009430249302593868,0.00827707103720478
EST,2012,0.1493272830089332,NA,0.0044027828388392455,0.00305361781259558
EST,2013,0.1413018999687575,NA,7.68186176028077e-4,8.924188521576771e-4
EST,2014,0.1446067192658057,NA,0.0010393233299573245,0.00128930759848122
EST,2015,0.17805161878269496,NA,0.008651151635646755,0.01294364834694068
EST,2016,0.15688096497429663,NA,0.0028211246327067598,0.00532054779607084
EST,2017,0.11731081316560786,NA,0.0012528145094308594,0.00114915611180522
EST,2018,0.19112349974986834,NA,0.02542007785484782,0.03450862069152222
EST,2019,0.24593594757702755,NA,0.3366583949780899,0.6646755123016851
EST,2020,0.19955284633488113,NA,0.4401583760239958,0.732775139999499
EST,2021,0.21133092653076777,NA,0.11565837663858392,0.1292394746171104
EST,2022,0.15425936572251636,NA,0.04672821118145723,0.04416429881249231
EST,2023,0.13993914980290134,NA,0.020676766594503754,0.02427734231200155
EST,2024,0.12367063926688554,NA,0.014076325966887014,0.01266837998123172
ETH,2004,0.22522358316495752,0.26428844309693483,NA,1
ETH,2005,0.19646556854665595,0.180072170787165,NA,0.44588455859745457
ETH,2006,0.2710283147695501,0.2705957283646864,NA,0.5500527780619269
ETH,2007,0.17710342943782453,0.15886667802101676,NA,0.2906735403531813
ETH,2008,0.15094622254608556,0.09983810250733657,NA,0.1875968599640512
ETH,2009,0.13524775035048084,0.2001878984312648,NA,0.24220125125249917
ETH,2010,0.16359839534619222,0.11412266636752068,NA,0.2735383211237619
ETH,2011,0.2123561648462446,0.2069920573608514,NA,0.5462593120724444
ETH,2012,0.15435218793122168,0.10191547268500367,NA,0.22656270305238763
ETH,2013,0.1484302533295931,0.26165166572538534,NA,1
ETH,2014,0.15002484900610746,0.25081724974006464,NA,0.742073422493036
ETH,2015,0.18439301230928695,0.1416927492269016,NA,0.27112593427592235
ETH,2016,0.16531355148365348,0.3155066433866668,NA,1
ETH,2017,0.12268805321767125,0.23168797058476084,NA,0.7152369850200173
ETH,2018,0.20094800056482723,0.3393551843648419,NA,1
ETH,2019,0.2477776319263753,0.27474698685168086,NA,0.4826461782175981
ETH,2020,0.19954217226001691,0.10862020966780368,NA,0.10389742741930696
ETH,2021,0.21765482556793853,0.15629184846224783,NA,0.1746339791938856
ETH,2022,0.15958480103287326,0.10296228143997718,NA,0.09200762990221004
ETH,2023,0.14492021927159887,0.08408000140716619,NA,0.09095612350647073
ETH,2024,0.12803985769726306,0.057371882131117886,NA,0.05010441787428554
FIN,2004,0.216405094021817,3.1708727436800536e-5,3.1708727436800536e-5,2.3870536301626698e-05
FIN,2005,0.18943140529712427,2.9969832197836576e-5,2.9969832197836576e-5,2.1506078625344954e-5
FIN,2006,0.2618755402198869,8.050109593608742e-5,8.050109593608742e-5,5.1074458901553245e-5
FIN,2007,0.17062924491217965,2.0014811313972384e-4,2.0014811313972384e-4,1.8482847286737042e-4
FIN,2008,0.14569186902205997,3.1740862916769274e-5,3.1740862916769274e-5,4.352223090283687e-5
FIN,2009,0.12993118174228593,1.9971099078166297e-5,1.9971099078166297e-5,1.813120763425562e-5
FIN,2010,0.15885119183539897,1.7856555199212697e-4,1.7856555199212697e-4,1.90100531326412e-4
FIN,2011,0.2049446651654964,3.1602024762671576e-4,3.1602024762671576e-4,3.0373430293271944e-4
FIN,2012,0.14963007346510443,1.8811347333364323e-4,1.8811347333364323e-4,1.9952594271786678e-4
FIN,2013,0.14157294647251578,9.069529191151384e-5,9.069529191151384e-5,7.203143533221745e-5
FIN,2014,0.1448807058484461,2.5779274235282587e-4,2.5779274235282587e-4,1.9873007299011516e-4
FIN,2015,0.178444569524597,0.00441340255130707,0.00441340255130707,0.0033493419893584897
FIN,2016,0.1571868460172481,0.0014429369974753,0.0014429369974753,0.0010784339618003069
FIN,2017,0.11753343038673743,1.0764946918326232e-4,1.0764946918326232e-4,9.068713730678468e-5
FIN,2018,0.19168790726200738,0.00423741334824028,0.00423741334824028,0.0036342904433825348
FIN,2019,0.2546061328289714,0.04154683652575423,0.04154683652575423,0.03386351036384493
FIN,2020,0.2101667196546967,0.05609190600815175,0.05609190600815175,0.04279324625225765
FIN,2021,0.21383486042134603,0.02529127381942387,0.02529127381942387,0.019430301204078237
FIN,2022,0.15536075202754965,0.00480576742269486,0.00480576742269486,0.00368600270061805
FIN,2023,0.14047682312175777,0.00153067565839555,0.00153067565839555,0.00131483682130556
FIN,2024,0.12403409032902715,0.00189604724621788,0.00189604724621788,0.0014253432956335594
FRA,2004,0.2158469358688269,0.28629819569319076,0.5151528014128662,3.255658247302563e-4
FRA,2005,0.18912983096857003,0.20860137830712686,0.37815333185335037,3.953409726958195e-4
FRA,2006,0.2611268877714679,0.3121656676519467,0.563963202521305,0.0013287047255486468
FRA,2007,0.17066115583269775,0.2378912384432982,0.4266070376343053,0.0013939652366716229
FRA,2008,0.1460926763163384,0.1925078878619187,0.3465679616607016,2.9159154172195447e-4
FRA,2009,0.12914570827904964,0.13974206039688555,0.2736344388362261,2.7837331567391106e-4
FRA,2010,0.15907163318196643,0.20323367531153988,0.3780521906254409,0.0020185022100325505
FRA,2011,0.2051306814637477,0.25672199864627826,0.4297691623492409,0.002891140910710019
FRA,2012,0.15002482788572155,0.19697576817406395,0.33710236142625466,0.002372974618617277
FRA,2013,0.1412322536913619,0.18963331446731221,0.2938455739480963,5.594773385419354e-4
FRA,2014,0.14425060090171588,0.1930827732919228,0.31079623149127716,4.5086075158922047e-4
FRA,2015,0.1792120687737393,0.24871196880360302,0.3699513332288341,0.005730606612667647
FRA,2016,0.15606148556977034,0.1948124673327051,0.25633565163032396,0.001081981877505414
FRA,2017,0.11671460771538524,0.14036581681176344,0.21031335096789275,1.5798776501558398e-4
FRA,2018,0.19067475040167908,0.2541220145204626,0.2941476186971221,0.004677497246205456
FRA,2019,0.2479540624995242,0.19661367185119355,0.23011769951989805,0.04559603759868629
FRA,2020,0.20238623284898705,0.16165910864707247,0.19722098867103627,0.053255351406667706
FRA,2021,0.21228477714895283,0.2447724164995078,0.37950996931328645,0.03428438487486783
FRA,2022,0.1549074516400672,0.17030674281613353,0.27645765432700936,0.02031488473429647
FRA,2023,0.1405035244220213,0.184604100806197,0.28789278125932694,0.007056045246416367
FRA,2024,0.1241330103074082,0.16285363302005057,0.2585758626746707,0.004377646986951771
GBR,2004,0.21621903293031094,0.27862264409255183,0.25448720791785784,9.44282116344957e-5
GBR,2005,0.18945885860004116,0.20052496715158488,0.19235263808091127,4.340528869179918e-5
GBR,2006,0.2615719002532244,0.2911619308914425,0.28571427922046416,4.660118305082311e-5
GBR,2007,0.17081280171649657,0.18478577654252765,0.1770482800682387,1.84531658890487e-4
GBR,2008,0.1462485090670828,0.13015633415969036,0.12218368208222644,2.6002970294959677e-5
GBR,2009,0.12942144538672418,0.1939355518570316,0.19113766899264822,1.716537426674854e-5
GBR,2010,0.1593030911144869,0.12848161690351734,0.13131748376207514,1.6072783028597473e-4
GBR,2011,0.20548620236234158,0.22262260129776087,0.20492479485208367,2.8828690542313345e-4
GBR,2012,0.15023741351115846,0.12272237951326594,0.1192143464476413,2.2946757368899783e-4
GBR,2013,0.14150298580109408,0.2595369102595773,0.21171239204861456,1.0171560474677734e-4
GBR,2014,0.1445310733314946,0.25117199801374557,0.22667789545074143,4.344706946743095e-4
GBR,2015,0.179382555295704,0.16501564946680772,0.15489223423963322,0.00360409345781272
GBR,2016,0.1563713426077642,0.3047547183986718,0.28066420896998506,0.00111776046326166
GBR,2017,0.1169386119971186,0.22484489381017198,0.20585074907842058,9.258100677735326e-5
GBR,2018,0.19094339477773414,0.3379174662484081,0.30664846129825746,0.00269160694582919
GBR,2019,0.24795314492103754,0.2772482372131425,0.26178600939083735,0.01677154318529355
GBR,2020,0.20309945184570305,0.11599421296158674,0.1139787022227047,0.01378981044089371
GBR,2021,0.2124786498385719,0.1872577923892044,0.1802019318873948,0.00764172127682673
GBR,2022,0.15515755670794926,0.12515178329082735,0.11172875912726674,0.00246779040327593
GBR,2023,0.14065110309811257,0.11046548909917871,0.09260599383481592,0.00148882492462904
GBR,2024,0.12422238745337248,0.08123789750193489,0.07491844449406355,0.00107518836864271
GEO,2004,0.2239965490224741,NA,2.350004789394697e-4,0.21913464049741005
GEO,2005,0.19583253263595082,NA,1.5388495553808216e-4,0.34846222759577983
GEO,2006,0.27055128121321576,NA,3.800457669139428e-4,0.31540192301488645
GEO,2007,0.17624062208833519,NA,3.467818363340637e-4,0.15569969795186495
GEO,2008,0.1497877401704049,NA,0.00222369794935015,0.22233857183512068
GEO,2009,0.1346896492176876,NA,6.840952293000152e-4,0.05593144237311291
GEO,2010,0.16269342031725795,NA,0.00313938441839054,0.3224207877156795
GEO,2011,0.21025530079340793,NA,0.01725593131950063,0.3189825954567218
GEO,2012,0.15325341719149813,NA,0.00442603131708764,0.2398600386231271
GEO,2013,0.14626940092587437,NA,4.214644990406345e-4,0.055074660591589136
GEO,2014,0.1499867955318893,NA,0.00137963860604133,0.03622148832785258
GEO,2015,0.1827046640334702,NA,0.0082711173763939,0.16362107074607574
GEO,2016,0.16339376303574593,NA,0.00266116508407809,0.02294958663775249
GEO,2017,0.12223141544199106,NA,0.00203122092034556,0.01464056324138766
GEO,2018,0.19881539249888397,NA,0.0462073453484356,0.09141367465381345
GEO,2019,0.25179321051194337,NA,0.17225052435570276,0.16384552752904824
GEO,2020,0.20476127780242667,NA,0.5160738304863152,0.3460379336743705
GEO,2021,0.2187336869113333,NA,0.16480481977958458,0.29175022487468605
GEO,2022,0.16019116813281092,NA,0.11896736920424328,0.16443180304327842
GEO,2023,0.1456339449970791,NA,0.04918814915673474,0.10762017177674468
GEO,2024,0.12882689599296493,NA,0.04593670413057213,0.10258416173094248
GHA,2004,0.22989179330543694,0.271635147201433,0.2863970733382936,NA
GHA,2005,0.19717018354092256,0.18834414594484658,0.18316059794770906,NA
GHA,2006,0.272773278735272,0.27186909748620985,0.2941086499440155,NA
GHA,2007,0.17662713836038493,0.17247785925403702,0.16090301406430316,NA
GHA,2008,0.15173319269435181,0.1251588949081469,0.0960633914856948,NA
GHA,2009,0.13289850064711395,0.16484277941146744,0.20304994718512265,NA
GHA,2010,0.16498972325097166,0.12055305173381792,0.13274946585796693,NA
GHA,2011,0.21223526746156687,0.20350082527429803,0.2020743952007491,NA
GHA,2012,0.15584142689372152,0.11715111574660558,0.11377812847193416,NA
GHA,2013,0.14388478985711559,0.22680652186250977,0.2197108336053695,NA
GHA,2014,0.14822870492724247,0.22133407987173415,0.24739116756616414,NA
GHA,2015,0.18636482624694306,0.15740128695679786,0.1432153959338627,NA
GHA,2016,0.16369290550979926,0.2793793226261271,0.3239160298884624,NA
GHA,2017,0.1249506780438284,0.20980716473814676,0.2448417867448699,NA
GHA,2018,0.20320069103096397,0.3247760757957404,0.35842742961982443,NA
GHA,2019,0.24598801674108925,0.25455791340355244,0.2877146762184663,NA
GHA,2020,0.19852880392325323,0.1106277508555528,0.1175509828578797,NA
GHA,2021,0.21518805730490037,0.1740131304051271,0.16626653594562227,NA
GHA,2022,0.15845550975668982,0.11544606264655502,0.10258098656476305,NA
GHA,2023,0.14442099807668188,0.10366270929573701,0.07810821468958555,NA
GHA,2024,0.12739855494000063,0.0757081759172852,0.06073356846783905,NA
GRC,2004,0.22200286474935602,0.11156320011224366,0.27479874031406215,0.220269956005942
GRC,2005,0.1948517396612546,0.17608770389577844,0.43642913706590003,0.34940143749616315
GRC,2006,0.2686151862488507,0.21935541145296705,0.424889605857913,0.3183187649208018
GRC,2007,0.1754454040101975,0.0960198560172317,0.20353623504231377,0.15668569220975925
GRC,2008,0.15007620897119883,0.13495559652397204,0.2887045211224316,0.22207983918195975
GRC,2009,0.13275606001130577,0.02857234812416974,0.06987556882054778,0.055796649922435666
GRC,2010,0.1631093776405271,0.2051126286084589,0.4234074098107137,0.32236661357713925
GRC,2011,0.21031977633707855,0.25159455181200463,0.4361519057029738,0.31288536618973384
GRC,2012,0.15369448925828552,0.23240628468338817,0.3538501653062774,0.23846504531186324
GRC,2013,0.1451438832841268,0.04692566990737751,0.07832676329575758,0.05514592383069692
GRC,2014,0.14826452377201635,0.02659630966164835,0.04882982385565609,0.0360434155427761
GRC,2015,0.1830284907463009,0.20282259102177447,0.260896807568766,0.16416825684531605
GRC,2016,0.16092064574172138,0.01747112725892771,0.0303545677251773,0.0240092253491241
GRC,2017,0.12034109523346326,0.01049793094964586,0.01887391825603781,0.01398830146978055
GRC,2018,0.19651266579173263,0.04220457923870717,0.08941229159894923,0.07895931391754736
GRC,2019,0.2530552541512147,0.06964417141761912,0.11254235106000643,0.3444565550167857
GRC,2020,0.20621015932125925,0.09536241858865444,0.13568222772554017,0.30890381553808177
GRC,2021,0.2177946678292391,0.12200650870735812,0.27035106933857284,0.2852807275651785
GRC,2022,0.15855811797493077,0.08966047580893008,0.1497783563456218,0.11980369095617183
GRC,2023,0.14384540604647414,0.01522051349992831,0.09063635394834146,0.08901825259932081
GRC,2024,0.12708282426192843,0.01250902145748036,0.0858703203943966,0.08163425263667061
GTM,2004,0.22656028556516916,0.3054938577214055,0.10949106293831698,0.34504430145634374
GTM,2005,0.20068984636165907,0.3948670701733505,0.15898986961960437,0.41248099065968047
GTM,2006,0.2750256588751979,0.4382052257068448,0.2009251575139256,0.4442802917508197
GTM,2007,0.17832781727448194,0.28882830262327724,0.09012505262583405,0.24501699896883225
GTM,2008,0.15556025347013008,0.3620918024381929,0.08291248991460574,0.443894520355452
GTM,2009,0.13386282924159904,0.08949823144457832,0.01908272943717508,0.08534727615637908
GTM,2010,0.17210285343319762,0.4095147196125911,0.15881771851326937,0.5763000165147659
GTM,2011,0.21960569085526016,0.4752883959962954,0.21471046780744907,0.492131283938483
GTM,2012,0.16338805068898224,0.4141593746213346,0.1958498612083624,0.527274398398905
GTM,2013,0.14416933312451483,0.12996897331812407,0.04039027989120869,0.10310183193315932
GTM,2014,0.14788173292838228,0.10062419449454028,0.03829388419817781,0.11573555649281772
GTM,2015,0.19397250649558828,0.47905727816660076,0.31473533357061884,0.45315528576542075
GTM,2016,0.15834844216768235,0.0466093504591515,0.02045283980584225,0.03631294170151628
GTM,2017,0.11941684635294295,0.0322255563752323,0.012569542727343144,0.03921909872589295
GTM,2018,0.19585595906039446,0.15332744424878933,0.10709816794496238,0.20598686707396044
GTM,2019,0.24363369002683133,0.11165681792656668,0.0902558605730492,0.16924005600504438
GTM,2020,0.19777978777773075,0.15346809007267462,0.10277222454089006,0.21448022345332304
GTM,2021,0.2201850377940198,0.32923263109931056,0.2643488632741567,0.6379275338851177
GTM,2022,0.16537524489321853,0.3658093395016879,0.2719228636199523,0.5604391890883436
GTM,2023,0.15059273881032606,0.3347429207466175,0.26025836960513865,0.5843521406145233
GTM,2024,0.1339683897430122,0.3146575337879852,0.23465081305592306,0.5213847826143427
HRV,2004,0.21511501480742112,NA,5.966143773677751e-4,5.831641799698283e-4
HRV,2005,0.18868433408247617,NA,3.944039259885194e-4,5.020570208787271e-4
HRV,2006,0.26043298842859325,NA,9.491606079280218e-4,0.0010209414086899589
HRV,2007,0.170177294912671,NA,0.0011918634202629293,0.0019216895454641902
HRV,2008,0.1455711016036006,NA,3.676456221115738e-4,4.4139859800129385e-4
HRV,2009,0.12874073737833786,NA,3.152309970952672e-4,4.131854662964132e-4
HRV,2010,0.15846110857969486,NA,0.0021283157956097825,0.002564398507624715
HRV,2011,0.20419712224006123,NA,0.004414972629326553,0.004474368603545875
HRV,2012,0.14937519271952243,NA,0.0018909103331405937,0.002145666509244735
HRV,2013,0.14069625888484313,NA,0.0012296961392151992,0.0019423001471494334
HRV,2014,0.1437696635814775,NA,0.0011539622237667815,0.0016589380644163598
HRV,2015,0.17818547994644426,NA,0.010673562546482135,0.013314823890080981
HRV,2016,0.1557562784009138,NA,0.0034571007379268193,0.004112117681476335
HRV,2017,0.11649490772052193,NA,6.081740337370195e-4,6.872241472340866e-4
HRV,2018,0.1901800217757463,NA,0.021313941011605702,0.021678694660220807
HRV,2019,0.2433388952399376,NA,0.5079651501244433,0.4558816799800369
HRV,2020,0.19935837865855915,NA,0.47762623169566554,0.45515364168942174
HRV,2021,0.21111345303202617,NA,0.13667935934461553,0.13387784822173818
HRV,2022,0.15421792033159756,NA,0.03567013709298824,0.033742568162227524
HRV,2023,0.13983726598284232,NA,0.015352754072823107,0.014980848257289354
HRV,2024,0.12359670323895329,NA,0.005912580215148704,0.005279290297378425
HUN,2004,0.21510465135612766,0.00126715527657409,0.0010886639852991902,0.0012439320324058357
HUN,2005,0.18863171354824004,6.242846976481519e-4,6.685453989434681e-4,7.647258103555918e-4
HUN,2006,0.2603829371490831,0.0018918192742481,0.0015982481033897163,0.0018236390488953513
